timestamp_received,hr,rr_interval,rr,rr_hr,ee_status,sensor_contact,hrv_uint8
2024-06-19 13:55:38.653329,133,True,"[442, 440]","[135, 136]",False,Sensor contact not supported,True
2024-06-19 13:55:39.648977,134,True,"[439, 437]","[136, 137]",False,Sensor contact not supported,True
2024-06-19 13:55:40.646695,136,True,"[435, 434, 432]","[137, 138, 138]",False,Sensor contact not supported,True
2024-06-19 13:55:41.644508,137,True,"[431, 430]","[139, 139]",False,Sensor contact not supported,True
2024-06-19 13:55:42.642044,138,True,"[428, 427]","[140, 140]",False,Sensor contact not supported,True
2024-06-19 13:55:43.639628,139,True,"[426, 424, 423]","[140, 141, 141]",False,Sensor contact not supported,True
2024-06-19 13:55:44.636267,140,True,"[422, 421]","[142, 142]",False,Sensor contact not supported,True
2024-06-19 13:55:45.633835,141,True,"[420, 419]","[142, 143]",False,Sensor contact not supported,True
2024-06-19 13:55:46.631843,142,True,"[418, 417, 416]","[143, 143, 144]",False,Sensor contact not supported,True
2024-06-19 13:55:47.628946,143,True,"[416, 415]","[144, 144]",False,Sensor contact not supported,True
2024-06-19 13:55:48.626702,144,True,"[414, 414, 413]","[144, 144, 145]",False,Sensor contact not supported,True
2024-06-19 13:55:49.623900,144,True,"[415, 417]","[144, 143]",False,Sensor contact not supported,True
2024-06-19 13:55:50.622032,144,True,"[420, 423]","[142, 141]",False,Sensor contact not supported,True
2024-06-19 13:55:51.619077,142,True,"[426, 430, 433]","[140, 139, 138]",False,Sensor contact not supported,True
2024-06-19 13:55:52.616551,141,True,"[437, 440]","[137, 136]",False,Sensor contact not supported,True
2024-06-19 13:55:53.613992,139,True,"[444, 448]","[135, 133]",False,Sensor contact not supported,True
2024-06-19 13:55:54.611322,137,True,"[452, 457]","[132, 131]",False,Sensor contact not supported,True
2024-06-19 13:55:55.609035,135,True,"[460, 464]","[130, 129]",False,Sensor contact not supported,True
2024-06-19 13:55:56.606933,133,True,"[469, 473]","[127, 126]",False,Sensor contact not supported,True
2024-06-19 13:55:58.601772,131,True,"[478, 483]","[125, 124]",False,Sensor contact not supported,True
2024-06-19 13:55:58.602731,128,True,"[488, 493]","[122, 121]",False,Sensor contact not supported,True
2024-06-19 13:55:59.599322,126,True,"[498, 502]","[120, 119]",False,Sensor contact not supported,True
2024-06-19 13:56:00.596374,126,False,,,False,Sensor contact not supported,True
2024-06-19 13:56:01.594418,126,False,,,False,Sensor contact not supported,True
