timestamp_received,hr,rr_interval,rr,rr_hr,ee_status,sensor_contact,hrv_uint8
2024-06-19 14:09:17.611817,132,True,"[445, 443]","[134, 135]",False,Sensor contact not supported,True
2024-06-19 14:09:18.608930,133,True,"[441, 439]","[136, 136]",False,Sensor contact not supported,True
2024-06-19 14:09:19.606467,135,True,"[438, 436, 435]","[136, 137, 137]",False,Sensor contact not supported,True
2024-06-19 14:09:20.603857,136,True,"[433, 431]","[138, 139]",False,Sensor contact not supported,True
2024-06-19 14:09:21.601984,137,True,"[430, 429]","[139, 139]",False,Sensor contact not supported,True
2024-06-19 14:09:22.599303,138,True,"[427, 426, 425]","[140, 140, 141]",False,Sensor contact not supported,True
2024-06-19 14:09:23.596823,139,True,"[424, 423]","[141, 141]",False,Sensor contact not supported,True
2024-06-19 14:09:24.593698,140,True,"[421, 420]","[142, 142]",False,Sensor contact not supported,True
2024-06-19 14:09:25.591865,141,True,"[419, 418, 417]","[143, 143, 143]",False,Sensor contact not supported,True
2024-06-19 14:09:26.588824,142,True,"[417, 416]","[143, 144]",False,Sensor contact not supported,True
2024-06-19 14:09:28.583815,143,True,"[416, 415, 414]","[144, 144, 144]",False,Sensor contact not supported,True
2024-06-19 14:09:28.584813,144,True,"[413, 413]","[145, 145]",False,Sensor contact not supported,True
2024-06-19 14:09:29.581254,144,True,"[416, 418]","[144, 143]",False,Sensor contact not supported,True
2024-06-19 14:09:30.579235,143,True,"[421, 425, 428]","[142, 141, 140]",False,Sensor contact not supported,True
2024-06-19 14:09:31.576913,142,True,"[432, 435]","[138, 137]",False,Sensor contact not supported,True
2024-06-19 14:09:32.574229,141,True,"[439, 442]","[136, 135]",False,Sensor contact not supported,True
2024-06-19 14:09:33.571155,139,True,"[446, 450]","[134, 133]",False,Sensor contact not supported,True
2024-06-19 14:09:34.568926,137,True,"[454, 458]","[132, 131]",False,Sensor contact not supported,True
2024-06-19 14:09:35.566176,133,True,"[462, 466, 471]","[129, 128, 127]",False,Sensor contact not supported,True
2024-06-19 14:09:36.563879,131,True,"[476, 480]","[126, 125]",False,Sensor contact not supported,True
2024-06-19 14:09:37.561349,129,True,"[485, 490]","[123, 122]",False,Sensor contact not supported,True
2024-06-19 14:09:38.558614,127,True,"[495, 500]","[121, 120]",False,Sensor contact not supported,True
2024-06-19 14:09:39.556707,125,True,[504],[119],False,Sensor contact not supported,True
2024-06-19 14:09:40.553916,125,False,,,False,Sensor contact not supported,True
2024-06-19 14:09:41.551979,125,False,,,False,Sensor contact not supported,True
