ee_status,hr,sensor_contact,rr,timestamp_received,rr_hr,rr_interval,hrv_uint8
False,126,Sensor contact not supported,[500],2024-06-20 14:30:28.835505,[120],True,True
False,125,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:29.612138,"[120, 120]",True,True
False,124,Sensor contact not supported,[500],2024-06-20 14:30:30.388038,[120],True,True
False,123,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:31.164512,"[120, 120]",True,True
False,122,Sensor contact not supported,[499],2024-06-20 14:30:31.940564,[120],True,True
False,122,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:32.716714,"[120, 120]",True,True
False,121,Sensor contact not supported,[500],2024-06-20 14:30:33.493448,[120],True,True
False,121,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:34.269937,"[120, 120]",True,True
False,121,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:35.045721,"[120, 120]",True,True
False,121,Sensor contact not supported,[500],2024-06-20 14:30:35.822394,[120],True,True
False,121,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:36.598439,"[120, 120]",True,True
False,121,Sensor contact not supported,[500],2024-06-20 14:30:37.374519,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:38.150283,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:30:38.927276,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:39.703245,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:30:40.220337,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:40.997571,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:30:41.773697,[120],True,True
False,120,Sensor contact not supported,"[500, 499]",2024-06-20 14:30:42.549696,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:43.326089,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:30:44.101677,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:44.877862,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:30:45.654789,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:46.430655,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:30:47.206824,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:47.983543,"[120, 120]",True,True
False,120,Sensor contact not supported,[499],2024-06-20 14:30:48.759819,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:49.535781,"[120, 120]",True,True
False,120,Sensor contact not supported,"[499, 500]",2024-06-20 14:30:50.312472,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:30:51.087851,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:51.864121,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:30:52.640986,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:53.417220,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:30:54.193617,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:54.969341,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:30:55.745744,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:56.522230,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:30:57.298105,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:58.074337,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:30:58.850669,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:30:59.627201,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:00.403249,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:01.179830,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:01.955983,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:02.732015,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:03.508048,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:04.284462,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:05.060716,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:05.837196,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:06.613193,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:07.389449,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:08.166199,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:08.941676,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:09.717972,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:10.494977,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:11.270577,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:12.046786,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:12.823745,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:13.599017,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:14.375618,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:15.152144,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:15.928374,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:16.704288,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:17.481027,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:18.256765,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:19.033653,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:19.809411,[120],True,True
False,120,Sensor contact not supported,"[499, 500]",2024-06-20 14:31:20.585357,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:21.361756,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:22.138240,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:22.914400,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:23.690289,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:24.466687,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:25.243480,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:26.019461,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:26.795925,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:27.571665,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:28.347884,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:29.124529,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:29.900539,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:30.676512,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:31.453326,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:32.229677,[120],True,True
False,120,Sensor contact not supported,"[500, 499]",2024-06-20 14:31:33.006089,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:33.782352,[120],True,True
False,120,Sensor contact not supported,"[500, 499]",2024-06-20 14:31:34.558144,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:35.335659,[120],True,True
False,120,Sensor contact not supported,"[499, 500]",2024-06-20 14:31:36.111550,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:36.887728,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:37.664087,"[120, 120]",True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:38.439844,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:39.216682,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:39.991965,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:40.769096,[120],True,True
False,120,Sensor contact not supported,"[500, 500]",2024-06-20 14:31:41.544645,"[120, 120]",True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:42.321238,[120],True,True
False,120,Sensor contact not supported,[500],2024-06-20 14:31:43.097450,[120],True,True
False,120,Sensor contact not supported,,2024-06-20 14:31:43.873406,,False,True
False,120,Sensor contact not supported,,2024-06-20 14:31:44.649812,,False,True
