,time,amplitude
296233,0.000231772,-0.3333
296234,0.000231774,-0.3333
296235,0.000231776,-0.3535
296236,0.000231778,-0.3535
296237,0.00023178,-0.3333
296238,0.000231782,-0.3535
296239,0.000231784,-0.3333
296240,0.000231786,-0.3333
296241,0.000231788,-0.3535
296242,0.00023179,-0.3535
296243,0.000231792,-0.3535
296244,0.000231794,-0.3535
296245,0.000231796,-0.3535
296246,0.000231798,-0.3333
296247,0.0002318,-0.3333
296248,0.000231802,-0.3333
296249,0.000231804,-0.3333
296250,0.000231806,-0.3333
296251,0.000231808,-0.3333
296252,0.00023181,-0.3535
296253,0.000231812,-0.3535
296254,0.000231814,-0.3535
296255,0.000231816,-0.3535
296256,0.000231818,-0.3333
296257,0.00023182,-0.3333
296258,0.000231822,-0.3535
296259,0.000231824,-0.3333
296260,0.000231826,-0.3333
296261,0.000231828,-0.3333
296262,0.00023183,-0.3333
296263,0.000231832,-0.3333
296264,0.000231834,-0.3535
296265,0.000231836,-0.3535
296266,0.000231838,-0.3333
296267,0.00023184,-0.3535
296268,0.000231842,-0.3535
296269,0.000231844,-0.3333
296270,0.000231846,-0.3333
296271,0.000231848,-0.3333
296272,0.00023185,-0.3333
296273,0.000231852,-0.3333
296274,0.000231854,-0.3333
296275,0.000231856,-0.3333
296276,0.000231858,-0.3333
296277,0.00023186,-0.3535
296278,0.000231862,-0.3535
296279,0.000231864,-0.3535
296280,0.000231866,-0.3535
296281,0.000231868,-0.3333
296282,0.00023187,-0.3333
296283,0.000231872,-0.3333
296284,0.000231874,-0.3333
296285,0.000231876,-0.3333
296286,0.000231878,-0.3333
296287,0.00023188,-0.3333
296288,0.000231882,-0.3535
296289,0.000231884,-0.3535
296290,0.000231886,-0.3535
296291,0.000231888,-0.3333
296292,0.00023189,-0.3333
296293,0.000231892,-0.3333
296294,0.000231894,-0.3333
296295,0.000231896,-0.3333
296296,0.000231898,-0.3333
296297,0.0002319,-0.3535
296298,0.000231902,-0.3333
296299,0.000231904,-0.3535
296300,0.000231906,-0.3333
296301,0.000231908,-0.3333
296302,0.00023191,-0.3333
296303,0.000231912,-0.3333
296304,0.000231914,-0.3333
296305,0.000231916,-0.3535
296306,0.000231918,-0.3535
296307,0.00023192,-0.3535
296308,0.000231922,-0.3333
296309,0.000231924,-0.3333
296310,0.000231926,-0.3535
296311,0.000231928,-0.3333
296312,0.00023193,-0.3333
296313,0.000231932,-0.3535
296314,0.000231934,-0.3333
296315,0.000231936,-0.3333
296316,0.000231938,-0.3333
296317,0.00023194,-0.3333
296318,0.000231942,-0.3535
296319,0.000231944,-0.3333
296320,0.000231946,-0.3333
296321,0.000231948,-0.3333
296322,0.00023195,-0.3333
296323,0.000231952,-0.3535
296324,0.000231954,-0.3333
296325,0.000231956,-0.3333
296326,0.000231958,-0.3333
296327,0.00023196,-0.3333
296328,0.000231962,-0.3535
296329,0.000231964,-0.3535
296330,0.000231966,-0.3535
296331,0.000231968,-0.3535
296332,0.00023197,-0.3535
296333,0.000231972,-0.3535
296334,0.000231974,-0.3535
296335,0.000231976,-0.3333
296336,0.000231978,-0.3333
296337,0.00023198,-0.3333
296338,0.000231982,-0.3333
296339,0.000231984,-0.3333
296340,0.000231986,-0.3333
296341,0.000231988,-0.3333
296342,0.00023199,-0.3333
296343,0.000231992,-0.3333
296344,0.000231994,-0.3333
296345,0.000231996,-0.3333
296346,0.000231998,-0.3333
296347,0.000232,-0.3333
296348,0.000232002,-0.3333
296349,0.000232004,-0.3333
296350,0.000232006,-0.3333
296351,0.000232008,-0.3333
296352,0.00023201,-0.3333
296353,0.000232012,-0.3535
296354,0.000232014,-0.3333
296355,0.000232016,-0.3333
296356,0.000232018,-0.3333
296357,0.00023202,-0.3333
296358,0.000232022,-0.3333
296359,0.000232024,-0.3333
296360,0.000232026,-0.3333
296361,0.000232028,-0.3333
296362,0.00023203,-0.3333
296363,0.000232032,-0.3333
296364,0.000232034,-0.3333
296365,0.000232036,-0.3333
296366,0.000232038,-0.3333
296367,0.00023204,-0.3333
296368,0.000232042,-0.3333
296369,0.000232044,-0.3333
296370,0.000232046,-0.3333
296371,0.000232048,-0.3333
296372,0.00023205,-0.3333
296373,0.000232052,-0.3333
296374,0.000232054,-0.3333
296375,0.000232056,-0.3333
296376,0.000232058,-0.3333
296377,0.00023206,-0.3333
296378,0.000232062,-0.3535
296379,0.000232064,-0.3333
296380,0.000232066,-0.3535
296381,0.000232068,-0.3535
296382,0.00023207,-0.3333
296383,0.000232072,-0.3535
296384,0.000232074,-0.3535
296385,0.000232076,-0.3333
296386,0.000232078,-0.3333
296387,0.00023208,-0.3333
296388,0.000232082,-0.3333
296389,0.000232084,-0.3333
296390,0.000232086,-0.3333
296391,0.000232088,-0.3333
296392,0.00023209,-0.3333
296393,0.000232092,-0.3333
296394,0.000232094,-0.3333
296395,0.000232096,-0.3333
296396,0.000232098,-0.3333
296397,0.0002321,-0.3333
296398,0.000232102,-0.3333
296399,0.000232104,-0.3333
296400,0.000232106,-0.3333
296401,0.000232108,-0.3333
296402,0.00023211,-0.3333
296403,0.000232112,-0.3333
296404,0.000232114,-0.3333
296405,0.000232116,-0.3535
296406,0.000232118,-0.3333
296407,0.00023212,-0.3333
296408,0.000232122,-0.3333
296409,0.000232124,-0.3333
296410,0.000232126,-0.3333
296411,0.000232128,-0.3333
296412,0.00023213,-0.3333
296413,0.000232132,-0.3333
296414,0.000232134,-0.3333
296415,0.000232136,-0.3333
296416,0.000232138,-0.3333
296417,0.00023214,-0.3333
296418,0.000232142,-0.3333
296419,0.000232144,-0.3333
296420,0.000232146,-0.3535
296421,0.000232148,-0.3535
296422,0.00023215,-0.3333
296423,0.000232152,-0.3333
296424,0.000232154,-0.3333
296425,0.000232156,-0.3333
296426,0.000232158,-0.3333
296427,0.00023216,-0.3535
296428,0.000232162,-0.3333
296429,0.000232164,-0.3333
296430,0.000232166,-0.3333
296431,0.000232168,-0.3535
296432,0.00023217,-0.3535
296433,0.000232172,-0.3535
296434,0.000232174,-0.3333
296435,0.000232176,-0.3333
296436,0.000232178,-0.3333
296437,0.00023218,-0.3333
296438,0.000232182,-0.3333
296439,0.000232184,-0.3333
296440,0.000232186,-0.3333
296441,0.000232188,-0.3333
296442,0.00023219,-0.3333
296443,0.000232192,-0.3333
296444,0.000232194,-0.3333
296445,0.000232196,-0.3333
296446,0.000232198,-0.3333
296447,0.0002322,-0.3333
296448,0.000232202,-0.3333
296449,0.000232204,-0.3333
296450,0.000232206,-0.3333
296451,0.000232208,-0.3333
296452,0.00023221,-0.3333
296453,0.000232212,-0.3535
296454,0.000232214,-0.3333
296455,0.000232216,-0.3333
296456,0.000232218,-0.3333
296457,0.00023222,-0.3333
296458,0.000232222,-0.3333
296459,0.000232224,-0.3333
296460,0.000232226,-0.3535
296461,0.000232228,-0.3333
296462,0.00023223,-0.3333
296463,0.000232232,-0.3333
296464,0.000232234,-0.3333
296465,0.000232236,-0.3535
296466,0.000232238,-0.3535
296467,0.00023224,-0.3333
296468,0.000232242,-0.3333
296469,0.000232244,-0.3333
296470,0.000232246,-0.3333
296471,0.000232248,-0.3333
296472,0.00023225,-0.3333
296473,0.000232252,-0.3333
296474,0.000232254,-0.3333
296475,0.000232256,-0.3333
296476,0.000232258,-0.3333
296477,0.00023226,-0.3333
296478,0.000232262,-0.3333
296479,0.000232264,-0.3333
296480,0.000232266,-0.3333
296481,0.000232268,-0.3333
296482,0.00023227,-0.3333
296483,0.000232272,-0.3535
296484,0.000232274,-0.3535
296485,0.000232276,-0.3333
296486,0.000232278,-0.3333
296487,0.00023228,-0.3333
296488,0.000232282,-0.3333
296489,0.000232284,-0.3333
296490,0.000232286,-0.3333
296491,0.000232288,-0.3333
296492,0.00023229,-0.3333
296493,0.000232292,-0.3333
296494,0.000232294,-0.3333
296495,0.000232296,-0.3333
296496,0.000232298,-0.3333
296497,0.0002323,-0.3333
296498,0.000232302,-0.3333
296499,0.000232304,-0.3333
296500,0.000232306,-0.3333
296501,0.000232308,-0.3333
296502,0.00023231,-0.3333
296503,0.000232312,-0.3333
296504,0.000232314,-0.3333
296505,0.000232316,-0.3333
296506,0.000232318,-0.3333
296507,0.00023232,-0.3333
296508,0.000232322,-0.3333
296509,0.000232324,-0.3333
296510,0.000232326,-0.3333
296511,0.000232328,-0.3333
296512,0.00023233,-0.3333
296513,0.000232332,-0.3333
296514,0.000232334,-0.3333
296515,0.000232336,-0.3333
296516,0.000232338,-0.3333
296517,0.00023234,-0.3535
296518,0.000232342,-0.3333
296519,0.000232344,-0.3333
296520,0.000232346,-0.3333
296521,0.000232348,-0.3333
296522,0.00023235,-0.3333
296523,0.000232352,-0.3333
296524,0.000232354,-0.3535
296525,0.000232356,-0.3333
296526,0.000232358,-0.3333
296527,0.00023236,-0.3333
296528,0.000232362,-0.3333
296529,0.000232364,-0.3333
296530,0.000232366,-0.3333
296531,0.000232368,-0.3333
296532,0.00023237,-0.3333
296533,0.000232372,-0.3333
296534,0.000232374,-0.3333
296535,0.000232376,-0.3333
296536,0.000232378,-0.3333
296537,0.00023238,-0.3333
296538,0.000232382,-0.3333
296539,0.000232384,-0.3333
296540,0.000232386,-0.3333
296541,0.000232388,-0.3333
296542,0.00023239,-0.3333
296543,0.000232392,-0.3333
296544,0.000232394,-0.3333
296545,0.000232396,-0.3333
296546,0.000232398,-0.3333
296547,0.0002324,-0.3333
296548,0.000232402,-0.3333
296549,0.000232404,-0.3333
296550,0.000232406,-0.3333
296551,0.000232408,-0.3333
296552,0.00023241,-0.3333
296553,0.000232412,-0.3333
296554,0.000232414,-0.3333
296555,0.000232416,-0.3333
296556,0.000232418,-0.3535
296557,0.00023242,-0.3333
296558,0.000232422,-0.3333
296559,0.000232424,-0.3333
296560,0.000232426,-0.3333
296561,0.000232428,-0.3535
296562,0.00023243,-0.3333
296563,0.000232432,-0.3333
296564,0.000232434,-0.3333
296565,0.000232436,-0.3333
296566,0.000232438,-0.3333
296567,0.00023244,-0.3333
296568,0.000232442,-0.3333
296569,0.000232444,-0.3333
296570,0.000232446,-0.3333
296571,0.000232448,-0.3333
296572,0.00023245,-0.3333
296573,0.000232452,-0.3333
296574,0.000232454,-0.3333
296575,0.000232456,-0.3333
296576,0.000232458,-0.3333
296577,0.00023246,-0.3333
296578,0.000232462,-0.3333
296579,0.000232464,-0.3333
296580,0.000232466,-0.3333
296581,0.000232468,-0.3333
296582,0.00023247,-0.3333
296583,0.000232472,-0.3333
296584,0.000232474,-0.3535
296585,0.000232476,-0.3333
296586,0.000232478,-0.3333
296587,0.00023248,-0.3333
296588,0.000232482,-0.3333
296589,0.000232484,-0.3333
296590,0.000232486,-0.3333
296591,0.000232488,-0.3333
296592,0.00023249,-0.3333
296593,0.000232492,-0.3333
296594,0.000232494,-0.3333
296595,0.000232496,-0.3333
296596,0.000232498,-0.3333
296597,0.0002325,-0.3333
296598,0.000232502,-0.3333
296599,0.000232504,-0.3333
296600,0.000232506,-0.3333
296601,0.000232508,-0.3333
296602,0.00023251,-0.3333
296603,0.000232512,-0.3333
296604,0.000232514,-0.3535
296605,0.000232516,-0.3333
296606,0.000232518,-0.3535
296607,0.00023252,-0.3333
296608,0.000232522,-0.3333
296609,0.000232524,-0.3333
296610,0.000232526,-0.3333
296611,0.000232528,-0.3333
296612,0.00023253,-0.3333
296613,0.000232532,-0.3333
296614,0.000232534,-0.3333
296615,0.000232536,-0.3333
296616,0.000232538,-0.3333
296617,0.00023254,-0.3333
296618,0.000232542,-0.3333
296619,0.000232544,-0.3333
296620,0.000232546,-0.3333
296621,0.000232548,-0.3333
296622,0.00023255,-0.3333
296623,0.000232552,-0.3333
296624,0.000232554,-0.3333
296625,0.000232556,-0.3333
296626,0.000232558,-0.3333
296627,0.00023256,-0.3333
296628,0.000232562,-0.3333
296629,0.000232564,-0.3333
296630,0.000232566,-0.3333
296631,0.000232568,-0.3333
296632,0.00023257,-0.3333
296633,0.000232572,-0.3333
296634,0.000232574,-0.3333
296635,0.000232576,-0.3333
296636,0.000232578,-0.3333
296637,0.00023258,-0.3333
296638,0.000232582,-0.3333
296639,0.000232584,-0.3333
296640,0.000232586,-0.3333
296641,0.000232588,-0.3333
296642,0.00023259,-0.3333
296643,0.000232592,-0.3333
296644,0.000232594,-0.3333
296645,0.000232596,-0.3333
296646,0.000232598,-0.3333
296647,0.0002326,-0.3333
296648,0.000232602,-0.3333
296649,0.000232604,-0.3333
296650,0.000232606,-0.3333
296651,0.000232608,-0.3535
296652,0.00023261,-0.3535
296653,0.000232612,-0.3333
296654,0.000232614,-0.3333
296655,0.000232616,-0.3333
296656,0.000232618,-0.3535
296657,0.00023262,-0.3333
296658,0.000232622,-0.3333
296659,0.000232624,-0.3535
296660,0.000232626,-0.3333
296661,0.000232628,-0.3333
296662,0.00023263,-0.3333
296663,0.000232632,-0.3333
296664,0.000232634,-0.3333
296665,0.000232636,-0.3333
296666,0.000232638,-0.3333
296667,0.00023264,-0.3333
296668,0.000232642,-0.3333
296669,0.000232644,-0.3333
296670,0.000232646,-0.3333
296671,0.000232648,-0.3333
296672,0.00023265,-0.3333
296673,0.000232652,-0.3333
296674,0.000232654,-0.3333
296675,0.000232656,-0.3333
296676,0.000232658,-0.3333
296677,0.00023266,-0.3333
296678,0.000232662,-0.3333
296679,0.000232664,-0.3333
296680,0.000232666,-0.3333
296681,0.000232668,-0.3333
296682,0.00023267,-0.3333
296683,0.000232672,-0.3333
296684,0.000232674,-0.3333
296685,0.000232676,-0.3333
296686,0.000232678,-0.3333
296687,0.00023268,-0.3333
296688,0.000232682,-0.3333
296689,0.000232684,-0.3333
296690,0.000232686,-0.3333
296691,0.000232688,-0.3333
296692,0.00023269,-0.3333
296693,0.000232692,-0.3333
296694,0.000232694,-0.3333
296695,0.000232696,-0.3333
296696,0.000232698,-0.3333
296697,0.0002327,-0.3333
296698,0.000232702,-0.3333
296699,0.000232704,-0.3333
296700,0.000232706,-0.3333
296701,0.000232708,-0.3333
296702,0.00023271,-0.3333
296703,0.000232712,-0.3333
296704,0.000232714,-0.3333
296705,0.000232716,-0.3535
296706,0.000232718,-0.3333
296707,0.00023272,-0.3333
296708,0.000232722,-0.3333
296709,0.000232724,-0.3333
296710,0.000232726,-0.3333
296711,0.000232728,-0.3333
296712,0.00023273,-0.3333
296713,0.000232732,-0.3333
296714,0.000232734,-0.3333
296715,0.000232736,-0.3333
296716,0.000232738,-0.3333
296717,0.00023274,-0.3333
296718,0.000232742,-0.3333
296719,0.000232744,-0.3333
296720,0.000232746,-0.3333
296721,0.000232748,-0.3333
296722,0.00023275,-0.3333
296723,0.000232752,-0.3333
296724,0.000232754,-0.3333
296725,0.000232756,-0.3333
296726,0.000232758,-0.3333
296727,0.00023276,-0.3333
296728,0.000232762,-0.3333
296729,0.000232764,-0.3333
296730,0.000232766,-0.3333
296731,0.000232768,-0.3535
296732,0.00023277,-0.3535
296733,0.000232772,-0.3333
296734,0.000232774,-0.3333
296735,0.000232776,-0.3333
296736,0.000232778,-0.3333
296737,0.00023278,-0.3333
296738,0.000232782,-0.3333
296739,0.000232784,-0.3333
296740,0.000232786,-0.3333
296741,0.000232788,-0.3333
296742,0.00023279,-0.3333
296743,0.000232792,-0.3333
296744,0.000232794,-0.3333
296745,0.000232796,-0.3333
296746,0.000232798,-0.3333
296747,0.0002328,-0.3535
296748,0.000232802,-0.3333
296749,0.000232804,-0.3333
296750,0.000232806,-0.3333
296751,0.000232808,-0.3333
296752,0.00023281,-0.3333
296753,0.000232812,-0.3333
296754,0.000232814,-0.3333
296755,0.000232816,-0.3333
296756,0.000232818,-0.3333
296757,0.00023282,-0.3333
296758,0.000232822,-0.3333
296759,0.000232824,-0.3333
296760,0.000232826,-0.3333
296761,0.000232828,-0.3333
296762,0.00023283,-0.3535
296763,0.000232832,-0.3333
296764,0.000232834,-0.3333
296765,0.000232836,-0.3333
296766,0.000232838,-0.3333
296767,0.00023284,-0.3333
296768,0.000232842,-0.3333
296769,0.000232844,-0.3333
296770,0.000232846,-0.3333
296771,0.000232848,-0.3333
296772,0.00023285,-0.3333
296773,0.000232852,-0.3333
296774,0.000232854,-0.3333
296775,0.000232856,-0.3333
296776,0.000232858,-0.3333
296777,0.00023286,-0.3333
296778,0.000232862,-0.3535
296779,0.000232864,-0.3333
296780,0.000232866,-0.3333
296781,0.000232868,-0.3333
296782,0.00023287,-0.3333
296783,0.000232872,-0.3333
296784,0.000232874,-0.3333
296785,0.000232876,-0.3333
296786,0.000232878,-0.3333
296787,0.00023288,-0.3333
296788,0.000232882,-0.3333
296789,0.000232884,-0.3333
296790,0.000232886,-0.3333
296791,0.000232888,-0.3333
296792,0.00023289,-0.3333
296793,0.000232892,-0.3333
296794,0.000232894,-0.3333
296795,0.000232896,-0.3333
296796,0.000232898,-0.3333
296797,0.0002329,-0.3333
296798,0.000232902,-0.3333
296799,0.000232904,-0.3333
296800,0.000232906,-0.3333
296801,0.000232908,-0.3333
296802,0.00023291,-0.3333
296803,0.000232912,-0.3333
296804,0.000232914,-0.3333
296805,0.000232916,-0.3333
296806,0.000232918,-0.3333
296807,0.00023292,-0.3333
296808,0.000232922,-0.3333
296809,0.000232924,-0.3333
296810,0.000232926,-0.3333
296811,0.000232928,-0.3333
296812,0.00023293,-0.3333
296813,0.000232932,-0.3333
296814,0.000232934,-0.3333
296815,0.000232936,-0.3333
296816,0.000232938,-0.3333
296817,0.00023294,-0.3333
296818,0.000232942,-0.3333
296819,0.000232944,-0.3333
296820,0.000232946,-0.3333
296821,0.000232948,-0.3333
296822,0.00023295,-0.3333
296823,0.000232952,-0.3333
296824,0.000232954,-0.3333
296825,0.000232956,-0.3333
296826,0.000232958,-0.3333
296827,0.00023296,-0.3333
296828,0.000232962,-0.3333
296829,0.000232964,-0.3333
296830,0.000232966,-0.3333
296831,0.000232968,-0.3333
296832,0.00023297,-0.3333
296833,0.000232972,-0.3333
296834,0.000232974,-0.3333
296835,0.000232976,-0.3333
296836,0.000232978,-0.3333
296837,0.00023298,-0.3333
296838,0.000232982,-0.3333
296839,0.000232984,-0.3333
296840,0.000232986,-0.3333
296841,0.000232988,-0.3333
296842,0.00023299,-0.3333
296843,0.000232992,-0.3333
296844,0.000232994,-0.3333
296845,0.000232996,-0.3333
296846,0.000232998,-0.3333
296847,0.000233,-0.3333
296848,0.000233002,-0.3333
296849,0.000233004,-0.3333
296850,0.000233006,-0.3333
296851,0.000233008,-0.3333
296852,0.00023301,-0.3333
296853,0.000233012,-0.3333
296854,0.000233014,-0.3333
296855,0.000233016,-0.3333
296856,0.000233018,-0.3333
296857,0.00023302,-0.3333
296858,0.000233022,-0.3333
296859,0.000233024,-0.3333
296860,0.000233026,-0.3333
296861,0.000233028,-0.3333
296862,0.00023303,-0.3535
296863,0.000233032,-0.3333
296864,0.000233034,-0.3333
296865,0.000233036,-0.3333
296866,0.000233038,-0.3333
296867,0.00023304,-0.3333
296868,0.000233042,-0.3333
296869,0.000233044,-0.3333
296870,0.000233046,-0.3333
296871,0.000233048,-0.3333
296872,0.00023305,-0.3333
296873,0.000233052,-0.3333
296874,0.000233054,-0.3333
296875,0.000233056,-0.3333
296876,0.000233058,-0.3535
296877,0.00023306,-0.3333
296878,0.000233062,-0.3333
296879,0.000233064,-0.3333
296880,0.000233066,-0.3333
296881,0.000233068,-0.3333
296882,0.00023307,-0.3333
296883,0.000233072,-0.3333
296884,0.000233074,-0.3333
296885,0.000233076,-0.3333
296886,0.000233078,-0.3333
296887,0.00023308,-0.3333
296888,0.000233082,-0.3333
296889,0.000233084,-0.3333
296890,0.000233086,-0.3333
296891,0.000233088,-0.3333
296892,0.00023309,-0.3333
296893,0.000233092,-0.3535
296894,0.000233094,-0.3333
296895,0.000233096,-0.3333
296896,0.000233098,-0.3333
296897,0.0002331,-0.3333
296898,0.000233102,-0.3333
296899,0.000233104,-0.3333
296900,0.000233106,-0.3333
296901,0.000233108,-0.3333
296902,0.00023311,-0.3333
296903,0.000233112,-0.3535
296904,0.000233114,-0.3333
296905,0.000233116,-0.3333
296906,0.000233118,-0.3333
296907,0.00023312,-0.3333
296908,0.000233122,-0.3333
296909,0.000233124,-0.3333
296910,0.000233126,-0.3333
296911,0.000233128,-0.3333
296912,0.00023313,-0.3333
296913,0.000233132,-0.3333
296914,0.000233134,-0.3333
296915,0.000233136,-0.3333
296916,0.000233138,-0.3333
296917,0.00023314,-0.3333
296918,0.000233142,-0.3333
296919,0.000233144,-0.3333
296920,0.000233146,-0.3333
296921,0.000233148,-0.3333
296922,0.00023315,-0.3333
296923,0.000233152,-0.3333
296924,0.000233154,-0.3333
296925,0.000233156,-0.3333
296926,0.000233158,-0.3333
296927,0.00023316,-0.3333
296928,0.000233162,-0.3333
296929,0.000233164,-0.3333
296930,0.000233166,-0.3333
296931,0.000233168,-0.3333
296932,0.00023317,-0.3333
296933,0.000233172,-0.3535
296934,0.000233174,-0.3333
296935,0.000233176,-0.3333
296936,0.000233178,-0.3333
296937,0.00023318,-0.3333
296938,0.000233182,-0.3333
296939,0.000233184,-0.3333
296940,0.000233186,-0.3333
296941,0.000233188,-0.3333
296942,0.00023319,-0.3333
296943,0.000233192,-0.3333
296944,0.000233194,-0.3333
296945,0.000233196,-0.3333
296946,0.000233198,-0.3333
296947,0.0002332,-0.3333
296948,0.000233202,-0.3333
296949,0.000233204,-0.3333
296950,0.000233206,-0.3333
296951,0.000233208,-0.3333
296952,0.00023321,-0.3333
296953,0.000233212,-0.3333
296954,0.000233214,-0.3333
296955,0.000233216,-0.3333
296956,0.000233218,-0.3333
296957,0.00023322,-0.3333
296958,0.000233222,-0.3333
296959,0.000233224,-0.3333
296960,0.000233226,-0.3333
296961,0.000233228,-0.3333
296962,0.00023323,-0.3333
296963,0.000233232,-0.3333
296964,0.000233234,-0.3333
296965,0.000233236,-0.3333
296966,0.000233238,-0.3333
296967,0.00023324,-0.3333
296968,0.000233242,-0.3333
296969,0.000233244,-0.3333
296970,0.000233246,-0.3333
296971,0.000233248,-0.3333
296972,0.00023325,-0.3333
296973,0.000233252,-0.3333
296974,0.000233254,-0.3333
296975,0.000233256,-0.3333
296976,0.000233258,-0.3333
296977,0.00023326,-0.3333
296978,0.000233262,-0.3333
296979,0.000233264,-0.3333
296980,0.000233266,-0.3333
296981,0.000233268,-0.3333
296982,0.00023327,-0.3333
296983,0.000233272,-0.3333
296984,0.000233274,-0.3333
296985,0.000233276,-0.3333
296986,0.000233278,-0.3333
296987,0.00023328,-0.3333
296988,0.000233282,-0.3333
296989,0.000233284,-0.3333
296990,0.000233286,-0.3333
296991,0.000233288,-0.3333
296992,0.00023329,-0.3333
296993,0.000233292,-0.3333
296994,0.000233294,-0.3333
296995,0.000233296,-0.3333
296996,0.000233298,-0.3333
296997,0.0002333,-0.3333
296998,0.000233302,-0.3333
296999,0.000233304,-0.3333
297000,0.000233306,-0.3333
297001,0.000233308,-0.3333
297002,0.00023331,-0.3333
297003,0.000233312,-0.3333
297004,0.000233314,-0.3333
297005,0.000233316,-0.3333
297006,0.000233318,-0.3333
297007,0.00023332,-0.3333
297008,0.000233322,-0.3333
297009,0.000233324,-0.3333
297010,0.000233326,-0.3333
297011,0.000233328,-0.3333
297012,0.00023333,-0.3333
297013,0.000233332,-0.3333
297014,0.000233334,-0.3333
297015,0.000233336,-0.3333
297016,0.000233338,-0.3333
297017,0.00023334,-0.3333
297018,0.000233342,-0.3333
297019,0.000233344,-0.3333
297020,0.000233346,-0.3333
297021,0.000233348,-0.3333
297022,0.00023335,-0.3333
297023,0.000233352,-0.3333
297024,0.000233354,-0.3333
297025,0.000233356,-0.3535
297026,0.000233358,-0.3333
297027,0.00023336,-0.3333
297028,0.000233362,-0.3333
297029,0.000233364,-0.3333
297030,0.000233366,-0.3333
297031,0.000233368,-0.3333
297032,0.00023337,-0.3333
297033,0.000233372,-0.3333
297034,0.000233374,-0.3333
297035,0.000233376,-0.3333
297036,0.000233378,-0.3333
297037,0.00023338,-0.3333
297038,0.000233382,-0.3333
297039,0.000233384,-0.3333
297040,0.000233386,-0.3333
297041,0.000233388,-0.3333
297042,0.00023339,-0.3333
297043,0.000233392,-0.3333
297044,0.000233394,-0.3333
297045,0.000233396,-0.3333
297046,0.000233398,-0.3333
297047,0.0002334,-0.3333
297048,0.000233402,-0.3333
297049,0.000233404,-0.3333
297050,0.000233406,-0.3333
297051,0.000233408,-0.3333
297052,0.00023341,-0.3333
297053,0.000233412,-0.3333
297054,0.000233414,-0.3333
297055,0.000233416,-0.3333
297056,0.000233418,-0.3333
297057,0.00023342,-0.3333
297058,0.000233422,-0.3333
297059,0.000233424,-0.3333
297060,0.000233426,-0.3333
297061,0.000233428,-0.3333
297062,0.00023343,-0.3333
297063,0.000233432,-0.3333
297064,0.000233434,-0.3333
297065,0.000233436,-0.3333
297066,0.000233438,-0.3333
297067,0.00023344,-0.3333
297068,0.000233442,-0.3333
297069,0.000233444,-0.3333
297070,0.000233446,-0.3333
297071,0.000233448,-0.3333
297072,0.00023345,-0.3333
297073,0.000233452,-0.3333
297074,0.000233454,-0.3333
297075,0.000233456,-0.3333
297076,0.000233458,-0.3333
297077,0.00023346,-0.3333
297078,0.000233462,-0.3333
297079,0.000233464,-0.3333
297080,0.000233466,-0.3333
297081,0.000233468,-0.3333
297082,0.00023347,-0.3333
297083,0.000233472,-0.3333
297084,0.000233474,-0.3333
297085,0.000233476,-0.3333
297086,0.000233478,-0.3333
297087,0.00023348,-0.3333
297088,0.000233482,-0.3333
297089,0.000233484,-0.3333
297090,0.000233486,-0.3333
297091,0.000233488,-0.3333
297092,0.00023349,-0.3333
297093,0.000233492,-0.3333
297094,0.000233494,-0.3333
297095,0.000233496,-0.3333
297096,0.000233498,-0.3333
297097,0.0002335,-0.3333
297098,0.000233502,-0.3333
297099,0.000233504,-0.3333
297100,0.000233506,-0.3333
297101,0.000233508,-0.3333
297102,0.00023351,-0.3333
297103,0.000233512,-0.3333
297104,0.000233514,-0.3333
297105,0.000233516,-0.3333
297106,0.000233518,-0.3333
297107,0.00023352,-0.3333
297108,0.000233522,-0.3333
297109,0.000233524,-0.3333
297110,0.000233526,-0.3333
297111,0.000233528,-0.3333
297112,0.00023353,-0.3333
297113,0.000233532,-0.3333
297114,0.000233534,-0.3333
297115,0.000233536,-0.3333
297116,0.000233538,-0.3333
297117,0.00023354,-0.3333
297118,0.000233542,-0.3333
297119,0.000233544,-0.3333
297120,0.000233546,-0.3333
297121,0.000233548,-0.3333
297122,0.00023355,-0.3333
297123,0.000233552,-0.3333
297124,0.000233554,-0.3333
297125,0.000233556,-0.3333
297126,0.000233558,-0.3333
297127,0.00023356,-0.3333
297128,0.000233562,-0.3333
297129,0.000233564,-0.3333
297130,0.000233566,-0.3333
297131,0.000233568,-0.3333
297132,0.00023357,-0.3333
297133,0.000233572,-0.3333
297134,0.000233574,-0.3333
297135,0.000233576,-0.3333
297136,0.000233578,-0.3333
297137,0.00023358,-0.3333
297138,0.000233582,-0.3333
297139,0.000233584,-0.3333
297140,0.000233586,-0.3333
297141,0.000233588,-0.3333
297142,0.00023359,-0.3333
297143,0.000233592,-0.3333
297144,0.000233594,-0.3333
297145,0.000233596,-0.3333
297146,0.000233598,-0.3333
297147,0.0002336,-0.3333
297148,0.000233602,-0.3333
297149,0.000233604,-0.3333
297150,0.000233606,-0.3333
297151,0.000233608,-0.3333
297152,0.00023361,-0.3333
297153,0.000233612,-0.3333
297154,0.000233614,-0.3333
297155,0.000233616,-0.3333
297156,0.000233618,-0.3333
297157,0.00023362,-0.3333
297158,0.000233622,-0.3333
297159,0.000233624,-0.3333
297160,0.000233626,-0.3333
297161,0.000233628,-0.3333
297162,0.00023363,-0.3333
297163,0.000233632,-0.3333
297164,0.000233634,-0.3333
