timestamp_received,rr,rr_interval,hr,ee_status,rr_hr,hrv_uint8,sensor_contact
2024-06-20 09:45:35.143573,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:35.533448,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:35.953266,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:36.283398,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:36.673184,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:37.048269,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:37.438616,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:37.813317,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:38.202652,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:38.577643,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:38.952921,[375],True,158,False,[160],True,Sensor contact not supported
2024-06-20 09:45:39.343364,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:39.718488,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:40.107742,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:40.483570,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:40.872791,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:41.293579,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:41.638367,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:42.027896,[375],True,158,False,[160],True,Sensor contact not supported
2024-06-20 09:45:42.402902,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:42.778134,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:43.168068,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:43.542713,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:43.932760,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:44.308307,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:44.698031,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:45.072722,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:45.448717,[375],True,158,False,[160],True,Sensor contact not supported
2024-06-20 09:45:45.838445,[389],True,156,False,[154],True,Sensor contact not supported
2024-06-20 09:45:46.213462,[375],True,157,False,[160],True,Sensor contact not supported
2024-06-20 09:45:46.603289,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:46.977963,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:47.368206,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:47.743537,[375],True,158,False,[160],True,Sensor contact not supported
2024-06-20 09:45:48.117871,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:48.493317,[375],True,158,False,[160],True,Sensor contact not supported
2024-06-20 09:45:48.882853,[375],True,159,False,[160],True,Sensor contact not supported
2024-06-20 09:45:49.258427,[381],True,158,False,[157],True,Sensor contact not supported
2024-06-20 09:45:49.632799,[381],True,158,False,[157],True,Sensor contact not supported
2024-06-20 09:45:50.022880,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:50.398276,[375],True,158,False,[160],True,Sensor contact not supported
2024-06-20 09:45:50.787738,[381],True,158,False,[157],True,Sensor contact not supported
2024-06-20 09:45:51.162777,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:51.553217,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:51.928223,[375],True,158,False,[160],True,Sensor contact not supported
2024-06-20 09:45:52.303270,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:52.678545,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:53.067838,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:53.442932,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:53.848420,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:54.223014,[375],True,158,False,[160],True,Sensor contact not supported
2024-06-20 09:45:54.598347,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:54.973056,[375],True,158,False,[160],True,Sensor contact not supported
2024-06-20 09:45:55.348511,[381],True,158,False,[157],True,Sensor contact not supported
2024-06-20 09:45:55.738507,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:56.113528,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:56.503195,[375],True,158,False,[160],True,Sensor contact not supported
2024-06-20 09:45:56.877781,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:57.252862,[375],True,158,False,[160],True,Sensor contact not supported
2024-06-20 09:45:57.643571,[381],True,158,False,[157],True,Sensor contact not supported
2024-06-20 09:45:58.017941,[381],True,157,False,[157],True,Sensor contact not supported
2024-06-20 09:45:58.393431,[375],True,158,False,[160],True,Sensor contact not supported
2024-06-20 09:45:58.767784,[381],True,158,False,[157],True,Sensor contact not supported
2024-06-20 09:45:59.157857,[375],True,158,False,[160],True,Sensor contact not supported
2024-06-20 09:45:59.533058,[381],True,158,False,[157],True,Sensor contact not supported
2024-06-20 09:45:59.908220,[375],True,158,False,[160],True,Sensor contact not supported
2024-06-20 09:46:00.283547,[375],True,159,False,[160],True,Sensor contact not supported
2024-06-20 09:46:00.658028,[381],True,158,False,[157],True,Sensor contact not supported
2024-06-20 09:46:01.033430,[375],True,159,False,[160],True,Sensor contact not supported
2024-06-20 09:46:01.423209,[375],True,159,False,[160],True,Sensor contact not supported
2024-06-20 09:46:01.798479,[375],True,159,False,[160],True,Sensor contact not supported
2024-06-20 09:46:02.172835,[381],True,158,False,[157],True,Sensor contact not supported
2024-06-20 09:46:02.547686,[375],True,159,False,[160],True,Sensor contact not supported
2024-06-20 09:46:02.922849,[375],True,159,False,[160],True,Sensor contact not supported
2024-06-20 09:46:03.298316,[375],True,159,False,[160],True,Sensor contact not supported
2024-06-20 09:46:03.688250,[381],True,158,False,[157],True,Sensor contact not supported
2024-06-20 09:46:04.093481,[366],True,160,False,[163],True,Sensor contact not supported
2024-06-20 09:46:04.438316,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:04.843309,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:05.172869,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:05.562622,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:05.967639,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:06.312781,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:06.718357,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:07.063280,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:07.438122,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:07.842852,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:08.173229,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:08.563371,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:08.937706,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:09.343203,[366],True,161,False,[163],True,Sensor contact not supported
2024-06-20 09:46:09.673025,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:10.047765,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:10.422749,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:10.797883,[381],True,159,False,[157],True,Sensor contact not supported
2024-06-20 09:46:11.172688,[375],True,159,False,[160],True,Sensor contact not supported
2024-06-20 09:46:11.563051,[375],True,159,False,[160],True,Sensor contact not supported
2024-06-20 09:46:11.938038,[375],True,159,False,[160],True,Sensor contact not supported
2024-06-20 09:46:12.342955,[366],True,160,False,[163],True,Sensor contact not supported
2024-06-20 09:46:12.673253,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:13.078190,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:13.422839,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:13.797663,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:14.173271,[366],True,161,False,[163],True,Sensor contact not supported
2024-06-20 09:46:14.548065,[366],True,161,False,[163],True,Sensor contact not supported
2024-06-20 09:46:14.952768,[375],True,161,False,[160],True,Sensor contact not supported
2024-06-20 09:46:15.282731,[375],True,160,False,[160],True,Sensor contact not supported
2024-06-20 09:46:15.658384,[366],True,161,False,[163],True,Sensor contact not supported
2024-06-20 09:46:16.033262,[375],True,161,False,[160],True,Sensor contact not supported
2024-06-20 09:46:16.437757,[366],True,161,False,[163],True,Sensor contact not supported
2024-06-20 09:46:16.767898,[375],True,161,False,[160],True,Sensor contact not supported
2024-06-20 09:46:17.143361,[366],True,162,False,[163],True,Sensor contact not supported
2024-06-20 09:46:17.518320,[375],True,161,False,[160],True,Sensor contact not supported
2024-06-20 09:46:17.923239,[366],True,162,False,[163],True,Sensor contact not supported
2024-06-20 09:46:18.283208,[366],True,162,False,[163],True,Sensor contact not supported
2024-06-20 09:46:18.627703,[375],True,161,False,[160],True,Sensor contact not supported
2024-06-20 09:46:19.033530,[366],True,162,False,[163],True,Sensor contact not supported
2024-06-20 09:46:19.362952,[375],True,161,False,[160],True,Sensor contact not supported
2024-06-20 09:46:19.738195,[366],True,162,False,[163],True,Sensor contact not supported
2024-06-20 09:46:20.143268,[366],True,162,False,[163],True,Sensor contact not supported
2024-06-20 09:46:20.472890,[366],True,162,False,[163],True,Sensor contact not supported
2024-06-20 09:46:20.878304,[366],True,163,False,[163],True,Sensor contact not supported
2024-06-20 09:46:21.207915,[375],True,162,False,[160],True,Sensor contact not supported
2024-06-20 09:46:21.583241,[366],True,162,False,[163],True,Sensor contact not supported
2024-06-20 09:46:21.958080,[375],True,161,False,[160],True,Sensor contact not supported
2024-06-20 09:46:22.363109,[358],True,163,False,[167],True,Sensor contact not supported
2024-06-20 09:46:22.722806,[366],True,163,False,[163],True,Sensor contact not supported
2024-06-20 09:46:23.082924,[366],True,163,False,[163],True,Sensor contact not supported
2024-06-20 09:46:23.413222,[366],True,163,False,[163],True,Sensor contact not supported
2024-06-20 09:46:23.788068,[375],True,162,False,[160],True,Sensor contact not supported
2024-06-20 09:46:24.163528,[375],True,161,False,[160],True,Sensor contact not supported
2024-06-20 09:46:24.538278,[375],True,161,False,[160],True,Sensor contact not supported
2024-06-20 09:46:24.942625,[366],True,161,False,[163],True,Sensor contact not supported
2024-06-20 09:46:25.273043,[366],True,162,False,[163],True,Sensor contact not supported
2024-06-20 09:46:25.678192,[366],True,162,False,[163],True,Sensor contact not supported
2024-06-20 09:46:26.008449,[366],True,162,False,[163],True,Sensor contact not supported
2024-06-20 09:46:26.413514,[366],True,163,False,[163],True,Sensor contact not supported
2024-06-20 09:46:26.742924,[366],True,163,False,[163],True,Sensor contact not supported
2024-06-20 09:46:27.118115,[375],True,162,False,[160],True,Sensor contact not supported
2024-06-20 09:46:27.522741,[366],True,162,False,[163],True,Sensor contact not supported
2024-06-20 09:46:27.852689,[366],True,162,False,[163],True,Sensor contact not supported
