time,hr,freq_hz,duration
153401,79.97855616975302,1.3329759361625504,753.0
154151,76.97041615622456,1.2828402692704093,750.0
154930,73.3209122177735,1.2220152036295582,779.0
155748,74.17732010598665,1.236288668433111,818.0
156556,73.92268343353473,1.2320447238922454,808.0
157367,73.49661890599661,1.224943648433277,811.0
158183,76.5629151492704,1.2760485858211732,816.0
158966,78.12086596998705,1.3020144328331176,783.0
159734,78.81436885489106,1.3135728142481844,768.0
160495,81.22956192726596,1.3538260321210993,761.0
161233,82.57239088402608,1.3762065147337679,738.0
161959,81.43548029890273,1.3572580049817122,726.0
162695,81.11759115574874,1.3519598525958123,736.0
163434,80.41890702725723,1.340315117120954,739.0
164180,78.36299631707864,1.3060499386179774,746.0
164945,78.92237439275587,1.3153729065459312,765.0
165705,80.8929775509904,1.3482162925165067,760.0
166446,81.88959485878901,1.3648265809798168,741.0
167178,81.96735767846565,1.3661226279744274,732.0
167909,83.07850144558397,1.3846416907597328,731.0
168631,82.6961201507519,1.3782686691791983,722.0
169356,79.97891306303187,1.3329818843838646,725.0
170106,77.48428639873607,1.291404773312268,750.0
170880,79.2887247252821,1.3214787454213683,774.0
171636,82.81986600567686,1.3803311000946143,756.0
172360,82.70503795757813,1.3784172992929689,724.0
173085,81.07635109647944,1.3512725182746574,725.0
173825,82.29207908296078,1.3715346513826796,740.0
174554,83.32269858601802,1.3887116431003004,729.0
175274,85.45934290308647,1.4243223817181077,720.0
175976,88.13915231437518,1.468985871906253,702.0
176656,89.69868122520198,1.494978020420033,680.0
177324,89.55739307632243,1.4926232179387071,668.0
177993,88.93918036982421,1.4823196728304036,669.0
178667,88.73820475801446,1.478970079300241,674.0
179343,86.93524731717272,1.4489207886195454,676.0
180033,83.25076872860674,1.3875128121434457,690.0
180753,78.67425040559667,1.3112375067599444,720.0
181515,79.99196591701802,1.3331994319503004,762.0
182265,78.3518466964635,1.305864111607725,750.0
183030,77.39321375130814,1.2898868958551357,765.0
183805,81.03762015707666,1.3506270026179443,775.0
184545,80.69538101395746,1.344923016899291,740.0
185288,80.12475756282778,1.3354126260471297,743.0
