time,hr,freq_hz,duration
138473,164.61394145261318,2.743565690876886,364.0
138837,164.90009512922597,2.748334918820433,364.0
139200,164.77990393951865,2.7463317323253107,363.0
139564,164.99082746873438,2.7498471244789062,364.0
139927,164.0045010397514,2.7334083506625233,363.0
140292,165.31376009449843,2.7552293349083072,365.0
140654,167.1382395347502,2.7856373255791698,362.0
141012,166.46520479728923,2.7744200799548207,358.0
141372,166.29827532611168,2.771637922101861,360.0
141732,165.14947309324094,2.7524912182206824,360.0
142095,164.45938633251936,2.740989772208656,363.0
142459,164.79029552795376,2.746504925465896,364.0
142823,164.8614922620882,2.74769153770147,364.0
143186,164.7648211380765,2.7460803523012753,363.0
143550,165.21222827084173,2.753537137847362,364.0
143913,165.05769764637196,2.7509616274395325,363.0
144276,166.97041512615507,2.782840252102585,363.0
144635,168.2027481738678,2.80337913623113,359.0
144991,166.63864084506227,2.7773106807510377,356.0
145351,166.2499842970912,2.7708330716181866,360.0
145711,165.29057923581692,2.7548429872636153,360.0
146073,164.9702490928232,2.749504151547053,362.0
146436,165.6570869165037,2.760951448608395,363.0
146798,165.76425289493773,2.7627375482489622,362.0
147159,165.73936425582724,2.762322737597121,361.0
147521,165.81232732690756,2.763538788781793,362.0
147882,166.31371039190324,2.7718951731983874,361.0
148242,164.25688040757007,2.7376146734595013,360.0
148607,166.15211507466168,2.769201917911028,365.0
148968,167.98304142035175,2.7997173570058624,361.0
149325,165.65965722193536,2.760994287032256,357.0
149687,164.86474315229088,2.7477457192048482,362.0
150050,164.70000607537108,2.7450001012561844,363.0
150414,166.68289535142424,2.7780482558570707,364.0
150773,168.4338209838932,2.8072303497315536,359.0
151129,165.6999192440623,2.7616653207343718,356.0
151491,165.71645500114897,2.761940916685816,362.0
151853,167.0232549901409,2.7837209165023484,362.0
152212,165.77742484767452,2.7629570807945756,359.0
152573,165.11256771017838,2.751876128502973,361.0
152936,165.5927800329387,2.7598796672156447,363.0
153298,163.97160357843478,2.7328600596405797,362.0
153663,166.4985670494218,2.7749761174903633,365.0
154023,167.63750971172402,2.7939584951954,360.0
154380,166.16079329677,2.769346554946167,357.0
154741,166.21703516646417,2.7702839194410696,361.0
155101,166.23273434494305,2.7705455724157177,360.0
155461,166.036030110529,2.7672671685088166,360.0
155822,166.07709610156203,2.7679516016927006,361.0
156183,165.3003025964603,2.7550050432743385,361.0
156545,164.7585398064597,2.745975663440995,362.0
156909,164.75884588584353,2.7459807647640586,364.0
157273,165.47550710393764,2.7579251183989606,364.0
157635,167.19974578101252,2.7866624296835423,362.0
157993,167.3587614610069,2.789312691016782,358.0
158351,165.37955823039766,2.756325970506628,358.0
158713,165.32119296775534,2.7553532161292558,362.0
159075,166.259827051622,2.7709971175270334,362.0
159435,165.15293218535425,2.752548869755904,360.0
159798,164.51091319165465,2.7418485531942443,363.0
160162,164.61016521316034,2.7435027535526726,364.0
160526,165.75359607037177,2.762559934506196,364.0
160887,167.52973676362555,2.792162279393759,361.0
161245,166.782844775149,2.7797140795858164,358.0
161604,166.40363126143214,2.7733938543572023,359.0
161964,167.21381042471592,2.786896840411932,360.0
162322,165.72097627687324,2.7620162712812206,358.0
162684,164.71513715918508,2.745252285986418,362.0
163048,166.29901184669382,2.771650197444897,364.0
163408,166.00275082285302,2.766712513714217,360.0
163769,165.14258533301245,2.7523764222168743,361.0
164132,165.28428158663203,2.7547380264438672,363.0
164495,165.52895116208447,2.758815852701408,363.0
164857,165.79632546541822,2.7632720910903035,362.0
165218,165.7125736725539,2.761876227875898,361.0
165580,165.73197460959327,2.7621995768265544,362.0
165942,165.74818993596205,2.762469832266034,362.0
166303,165.74732472244744,2.762455412040791,361.0
166664,165.73765305113946,2.762294217518991,361.0
167026,165.77720740627083,2.7629534567711804,362.0
167387,165.55999910278769,2.759333318379795,361.0
167749,164.9232714965885,2.7487211916098087,362.0
168112,164.40537946074613,2.740089657679102,363.0
168476,165.4078397592598,2.7567973293209964,364.0
168838,166.66243177914302,2.7777071963190503,362.0
169198,166.3770712394699,2.7729511873244985,360.0
169558,166.26969173489405,2.771161528914901,360.0
169918,164.07922917923517,2.7346538196539196,360.0
170283,165.50447396034374,2.7584078993390624,365.0
170645,165.84966319854234,2.764161053309039,362.0
171006,163.02008428356476,2.717001404726079,361.0
171374,164.95869823953606,2.7493116373256012,368.0
171737,165.54286930140458,2.7590478216900762,363.0
172099,165.8948171637509,2.7649136193958483,362.0
172460,166.8892378869039,2.7814872981150653,361.0
172819,166.20437160314546,2.7700728600524243,359.0
173180,163.871287118136,2.7311881186356,361.0
173546,165.19042741621203,2.7531737902702007,366.0
173909,165.90183559353378,2.7650305932255628,363.0
174270,165.43353456732808,2.7572255761221345,361.0
174632,165.46820943682988,2.7578034906138313,362.0
174994,163.62983956521498,2.727163992753583,362.0
175360,165.51289790480138,2.7585482984133565,366.0
175722,166.72931719595522,2.77882195326592,362.0
176081,165.86238046514865,2.7643730077524773,359.0
176442,167.33608723381013,2.788934787230169,361.0
176800,167.40294628620993,2.790049104770165,358.0
177158,165.53521230279574,2.7589202050465955,358.0
177520,165.19333664482716,2.753222277413786,362.0
177883,165.60080154251915,2.7600133590419857,363.0
178245,165.39755339834235,2.7566258899723723,362.0
178607,164.99063950331103,2.7498439917218507,362.0
178970,164.659321022596,2.7443220170432667,363.0
179334,166.63679710699998,2.777279951783333,364.0
179694,167.64488417354426,2.794081402892404,360.0
180051,166.66957620667588,2.7778262701112646,357.0
180410,167.2208944005529,2.7870149066758816,359.0
180768,167.11723105352036,2.7852871842253393,358.0
181127,165.53624759988756,2.758937459998126,359.0
181489,165.79586537730867,2.7632644229551446,362.0
181850,168.79646743992785,2.8132744573321307,361.0
182205,169.47249745046102,2.8245416241743504,355.0
182559,168.6135326016448,2.8102255433607466,354.0
182914,167.22004820767745,2.7870008034612908,355.0
183272,166.29758928095217,2.7716264880158694,358.0
183632,166.80649504870223,2.7801082508117037,360.0
183991,166.78926184354097,2.779821030725683,359.0
184350,167.58331059618934,2.7930551766031555,359.0
184708,167.71173392343158,2.7951955653905265,358.0
185065,163.7728175277544,2.7295469587959067,357.0
185431,166.423983557443,2.773733059290717,366.0
185791,168.804670713958,2.8134111785659663,360.0
186146,166.08264258610967,2.768044043101828,355.0
186507,165.9261837899975,2.7654363964999584,361.0
186868,164.74240298797247,2.745706716466208,361.0
187232,166.9559156283388,2.7825985938056466,364.0
187591,167.65974276337238,2.7943290460562062,359.0
187948,166.0743934939792,2.7679065582329865,357.0
188309,167.08047193402416,2.784674532233736,361.0
188668,168.05429165966314,2.8009048609943856,359.0
189025,167.86342207864675,2.797723701310779,357.0
189382,167.93254270417117,2.798875711736186,357.0
189739,166.94377029486827,2.782396171581138,357.0
190098,165.75455670183297,2.7625759450305494,359.0
190459,166.27006943133148,2.771167823855525,361.0
190819,166.7947796793821,2.7799129946563683,360.0
191178,166.99286894611456,2.7832144824352425,359.0
191537,166.50344547842982,2.775057424640497,359.0
191897,165.47112514975748,2.7578520858292914,360.0
192259,166.45285115922138,2.774214185987023,362.0
192619,167.86997095813592,2.7978328493022655,360.0
192976,167.18488114744656,2.786414685790776,357.0
193334,166.62293121428118,2.777048853571353,358.0
193694,166.50267790589933,2.775044631764989,360.0
194054,166.21323146979154,2.7702205244965254,360.0
194414,165.95591151804544,2.7659318586340906,360.0
194775,166.0827766390744,2.768046277317907,361.0
195136,165.30369025175824,2.7550615041959707,361.0
195498,164.3908379605661,2.7398472993427685,362.0
195862,166.84777298875713,2.7807962164792857,364.0
196221,167.14629057573634,2.7857715095956057,359.0
196579,167.13061852029276,2.785510308671546,358.0
196938,167.09223792806162,2.78487063213436,359.0
197297,166.10791951525553,2.768465325254259,359.0
197658,166.44888432985624,2.774148072164271,361.0
198018,167.17362462136862,2.78622707702281,360.0
198376,164.37560768155004,2.7395934613591675,358.0
198741,165.64225536354385,2.760704256059064,365.0
199103,167.15317027096097,2.785886171182683,362.0
199461,164.95227426209627,2.7492045710349378,358.0
199824,165.35627127639984,2.755937854606664,363.0
200186,165.37761386030164,2.756293564338361,362.0
200548,165.96719858198767,2.7661199763664612,362.0
200909,166.51379129566976,2.7752298549278294,361.0
201269,166.87107387137345,2.7811845645228908,360.0
201628,166.94749682535797,2.7824582804226328,359.0
201987,166.6516312669353,2.777527187782255,359.0
202347,165.90491547117173,2.765081924519529,360.0
202708,165.5646232373833,2.7594103872897215,361.0
203070,165.09081844983882,2.751513640830647,362.0
203433,163.97204383047745,2.732867397174624,363.0
203798,163.96219338687519,2.7327032231145862,365.0
204163,164.7625584042503,2.7460426400708386,365.0
204527,167.2355950034096,2.7872599167234933,364.0
204885,166.46973607558564,2.7744956012597606,358.0
205245,164.40903570134117,2.7401505950223526,360.0
205609,164.6589417203263,2.7443156953387717,364.0
205973,165.87411949365625,2.764568658227604,364.0
206334,164.50626831579174,2.741771138596529,361.0
206698,162.98090823318248,2.7163484705530414,364.0
207066,165.90810144589506,2.765135024098251,368.0
207427,166.21185726750008,2.7701976211250012,361.0
207787,166.18127848366294,2.7696879747277157,360.0
208148,166.2930019569635,2.7715500326160583,361.0
208508,165.8388980222923,2.763981633704872,360.0
208869,164.65517711048744,2.7442529518414576,361.0
209233,166.0302014644044,2.76717002440674,364.0
209594,166.67582895705436,2.7779304826175726,361.0
209953,164.5249297637142,2.74208216272857,359.0
210317,165.01152634015176,2.750192105669196,364.0
210680,164.43230901588814,2.7405384835981357,363.0
211044,165.41352988238654,2.7568921647064424,364.0
211406,168.03771301496272,2.8006285502493786,362.0
211763,166.25363237288252,2.7708938728813752,357.0
212123,166.55283877767047,2.775880646294508,360.0
212483,166.61327062688446,2.7768878437814077,360.0
212843,166.36058092103193,2.7726763486838655,360.0
213203,165.3397954532242,2.7556632575537368,360.0
