rr_interval,hr,hrv_uint8,sensor_contact,ee_status,timestamp_received,rr,rr_hr
True,120,True,Contact detected,False,2024-08-12 13:04:41.252663,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:42.272936,"[485, 489]","[123, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:43.262291,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:44.252644,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:45.272917,[489],[122]
True,120,True,Contact detected,False,2024-08-12 13:04:46.262272,"[489, 485, 489]","[122, 123, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:47.252625,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:48.272898,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:49.262253,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:50.252606,"[485, 489]","[123, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:51.272879,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:52.262234,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:53.252587,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:54.272860,"[485, 489]","[123, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:55.262216,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:56.252568,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:57.272840,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:58.262270,"[485, 489]","[123, 122]"
True,120,True,Contact detected,False,2024-08-12 13:04:59.252623,[489],[122]
True,120,True,Contact detected,False,2024-08-12 13:05:00.272669,"[489, 489, 489]","[122, 122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:05:01.262178,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:05:02.252677,[492],[121]
True,120,True,Contact detected,False,2024-08-12 13:05:03.302775,"[481, 489, 489]","[124, 122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:05:04.293201,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:05:05.282611,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:05:06.272819,"[492, 481]","[121, 124]"
True,120,True,Contact detected,False,2024-08-12 13:05:07.262791,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:05:08.253475,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:05:09.272642,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:05:10.262561,"[492, 481]","[121, 124]"
True,120,True,Contact detected,False,2024-08-12 13:05:11.253315,"[489, 489]","[122, 122]"
True,120,True,Contact detected,False,2024-08-12 13:05:12.272830,"[489, 489]","[122, 122]"
False,120,True,Contact detected,False,2024-08-12 13:05:13.263093,,
