hr,rr_interval,timestamp_received,rr,ee_status,sensor_contact,hrv_uint8,rr_hr
81,True,2024-06-20 16:40:35.347158,[757],False,Sensor contact not supported,True,[79]
81,True,2024-06-20 16:40:36.122747,[750],False,Sensor contact not supported,True,[80]
81,True,2024-06-20 16:40:36.899140,[752],False,Sensor contact not supported,True,[79]
81,True,2024-06-20 16:40:37.675297,[744],False,Sensor contact not supported,True,[80]
81,True,2024-06-20 16:40:38.451625,[730],False,Sensor contact not supported,True,[82]
81,True,2024-06-20 16:40:39.227720,[738],False,Sensor contact not supported,True,[81]
80,True,2024-06-20 16:40:40.004369,[752],False,Sensor contact not supported,True,[79]
80,True,2024-06-20 16:40:40.780816,[752],False,Sensor contact not supported,True,[79]
80,True,2024-06-20 16:40:41.556611,[757],False,Sensor contact not supported,True,[79]
80,True,2024-06-20 16:40:42.333179,[790],False,Sensor contact not supported,True,[75]
79,True,2024-06-20 16:40:43.109898,[815],False,Sensor contact not supported,True,[73]
78,True,2024-06-20 16:40:44.143939,[809],False,Sensor contact not supported,True,[74]
78,True,2024-06-20 16:40:44.662134,[813],False,Sensor contact not supported,True,[73]
77,True,2024-06-20 16:40:45.438039,[806],False,Sensor contact not supported,True,[74]
77,True,2024-06-20 16:40:46.214803,[779],False,Sensor contact not supported,True,[77]
77,True,2024-06-20 16:40:46.990579,[766],False,Sensor contact not supported,True,[78]
77,True,2024-06-20 16:40:47.767314,[756],False,Sensor contact not supported,True,[79]
78,True,2024-06-20 16:40:48.542845,[737],False,Sensor contact not supported,True,[81]
78,True,2024-06-20 16:40:49.319079,[727],False,Sensor contact not supported,True,[82]
79,True,2024-06-20 16:40:50.095412,[737],False,Sensor contact not supported,True,[81]
79,True,2024-06-20 16:40:50.872173,[740],False,Sensor contact not supported,True,[81]
79,True,2024-06-20 16:40:51.647749,[749],False,Sensor contact not supported,True,[80]
79,True,2024-06-20 16:40:52.424365,[765],False,Sensor contact not supported,True,[78]
79,True,2024-06-20 16:40:53.200930,[757],False,Sensor contact not supported,True,[79]
79,True,2024-06-20 16:40:53.977288,[741],False,Sensor contact not supported,True,[80]
79,True,2024-06-20 16:40:54.753457,[732],False,Sensor contact not supported,True,[81]
80,True,2024-06-20 16:40:55.529653,[731],False,Sensor contact not supported,True,[82]
80,True,2024-06-20 16:40:56.305729,[722],False,Sensor contact not supported,True,[83]
80,True,2024-06-20 16:40:57.081380,"[725, 749]",False,Sensor contact not supported,True,"[82, 80]"
80,True,2024-06-20 16:40:57.858397,[774],False,Sensor contact not supported,True,[77]
80,True,2024-06-20 16:40:58.633890,[756],False,Sensor contact not supported,True,[79]
80,True,2024-06-20 16:40:59.410381,[725],False,Sensor contact not supported,True,[82]
80,True,2024-06-20 16:41:00.186639,[725],False,Sensor contact not supported,True,[82]
