rr_hr,timestamp_received,ee_status,rr_interval,rr,sensor_contact,hrv_uint8,hr
"[120, 120]",2024-06-20 15:17:36.818890,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:17:37.594225,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:17:38.370787,False,True,"[500, 500]",Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:17:39.147129,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:17:39.664275,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:17:40.440719,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:17:41.217324,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:17:41.993600,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:17:42.769541,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:17:43.545562,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:17:44.580457,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:17:45.098700,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:17:45.874809,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:17:46.909399,False,True,"[500, 500]",Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:17:47.426904,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:17:48.203643,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:17:48.979212,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:17:49.755628,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:17:50.532172,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:17:51.308706,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:17:52.085101,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:17:52.861099,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:17:53.636741,False,True,"[500, 500]",Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:17:54.413744,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:17:55.189934,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:17:55.966032,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:17:56.742226,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:17:57.519260,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:17:58.294505,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:17:59.071858,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:17:59.847950,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:18:00.623800,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:18:01.400010,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:18:02.176155,False,True,"[500, 500]",Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:18:02.952328,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:18:03.729228,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:18:04.505605,False,True,"[500, 500]",Sensor contact not supported,True,120
[120],2024-06-20 15:18:05.281749,False,True,[500],Sensor contact not supported,True,120
"[120, 120]",2024-06-20 15:18:06.057401,False,True,"[500, 496]",Sensor contact not supported,True,120
,2024-06-20 15:18:06.834330,False,False,,Sensor contact not supported,True,120
,2024-06-20 15:18:07.609835,False,False,,Sensor contact not supported,True,120
