timestamp_received,hr,sensor_contact,rr,ee_status,rr_interval,rr_hr,hrv_uint8
2024-07-11 15:54:07.939189,77,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:54:08.688969,78,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:54:09.439618,78,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:54:10.219224,78,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:54:10.984087,78,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:54:11.779647,77,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:54:12.559738,77,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:54:13.338887,77,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:54:14.119486,77,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:54:14.869525,77,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:54:15.679226,78,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:54:16.369172,79,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:54:17.119057,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:54:17.929336,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:54:18.619675,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:54:19.429358,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:54:20.194255,78,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:54:20.883990,79,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 15:54:21.664166,80,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:54:22.384098,81,Sensor contact not supported,[709],False,True,[84],True
2024-07-11 15:54:23.044355,82,Sensor contact not supported,[709],False,True,[84],True
2024-07-11 15:54:23.734652,83,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 15:54:24.424188,84,Sensor contact not supported,[678],False,True,[88],True
2024-07-11 15:54:25.159344,86,Sensor contact not supported,[655],False,True,[91],True
2024-07-11 15:54:25.804345,85,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 15:54:26.583898,85,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:54:27.364104,82,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:54:28.099411,82,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:54:28.848910,81,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:54:29.884790,81,Sensor contact not supported,[1000],False,True,[60],True
2024-07-11 15:54:30.379882,81,Sensor contact not supported,[491],False,True,[122],True
2024-07-11 15:54:31.099097,82,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 15:54:31.760202,83,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 15:54:32.465046,83,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 15:54:33.183997,85,Sensor contact not supported,[663],False,True,[90],True
2024-07-11 15:54:33.829612,85,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 15:54:34.534233,85,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 15:54:35.224780,85,Sensor contact not supported,[694],False,True,[86],True
2024-07-11 15:54:35.914585,85,Sensor contact not supported,[694],False,True,[86],True
2024-07-11 15:54:36.606497,86,Sensor contact not supported,[678],False,True,[88],True
2024-07-11 15:54:37.325599,87,Sensor contact not supported,[678],False,True,[88],True
2024-07-11 15:54:37.969812,88,Sensor contact not supported,[663],False,True,[90],True
2024-07-11 15:54:38.644581,88,Sensor contact not supported,[678],False,True,[88],True
2024-07-11 15:54:39.334525,88,Sensor contact not supported,[686],False,True,[87],True
2024-07-11 15:54:40.024598,86,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 15:54:40.729583,86,Sensor contact not supported,[686],False,True,[87],True
2024-07-11 15:54:41.449132,87,Sensor contact not supported,[686],False,True,[87],True
2024-07-11 15:54:42.094016,88,Sensor contact not supported,[663],False,True,[90],True
2024-07-11 15:54:42.784267,86,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 15:54:43.549041,86,Sensor contact not supported,[709],False,True,[84],True
2024-07-11 15:54:44.269510,85,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 15:54:44.958913,84,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:54:45.769615,82,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:54:46.503878,80,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:54:47.284204,79,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:54:48.094097,79,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:54:48.859234,79,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:54:49.578521,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:54:50.314590,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:54:51.079698,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:54:51.814650,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:54:52.549089,80,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:54:53.284044,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:54:54.033960,80,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:54:54.844047,80,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:54:55.549197,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:54:55.969639,79,Sensor contact not supported,[459],False,True,[130],True
2024-07-11 15:54:56.344553,79,Sensor contact not supported,[334],False,True,[179],True
2024-07-11 15:54:57.199901,78,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:54:57.979135,76,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:54:58.834565,75,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:54:59.598978,75,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 15:55:00.409087,76,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:55:01.174344,76,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:55:01.879124,77,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:55:02.629809,78,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 15:55:03.394516,79,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:55:04.084607,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:55:04.819261,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:55:05.584102,80,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:55:06.349166,79,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:55:07.099226,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:55:07.834611,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:55:08.569320,80,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 15:55:09.334153,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:55:10.024777,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:55:10.759161,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:55:11.509675,81,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:55:12.276759,80,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:55:13.025093,80,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:55:13.789875,80,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:55:14.479414,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:55:15.214538,81,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:55:15.949438,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:55:16.669060,82,Sensor contact not supported,[709],False,True,[84],True
2024-07-11 15:55:17.359286,84,Sensor contact not supported,[678],False,True,[88],True
2024-07-11 15:55:18.079247,84,Sensor contact not supported,[694],False,True,[86],True
2024-07-11 15:55:18.709643,86,Sensor contact not supported,[670],False,True,[89],True
2024-07-11 15:55:19.369271,87,Sensor contact not supported,[670],False,True,[89],True
2024-07-11 15:55:20.059406,87,Sensor contact not supported,[670],False,True,[89],True
2024-07-11 15:55:20.719130,88,Sensor contact not supported,[678],False,True,[88],True
2024-07-11 15:55:21.424494,87,Sensor contact not supported,[694],False,True,[86],True
2024-07-11 15:55:22.189088,86,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 15:55:22.954583,85,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:55:23.659492,84,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:55:24.469168,82,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:55:25.234059,80,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:55:25.939116,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:55:26.674610,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:55:27.424355,80,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:55:28.159259,80,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 15:55:28.895127,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:55:29.598900,82,Sensor contact not supported,[709],False,True,[84],True
2024-07-11 15:55:30.304163,83,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 15:55:30.994690,84,Sensor contact not supported,[686],False,True,[87],True
2024-07-11 15:55:31.684800,85,Sensor contact not supported,[686],False,True,[87],True
2024-07-11 15:55:32.389024,85,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 15:55:33.124521,84,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 15:55:33.858901,82,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:55:34.684307,82,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:55:35.569802,80,Sensor contact not supported,[875],False,True,[68],True
2024-07-11 15:55:36.440197,78,Sensor contact not supported,[875],False,True,[68],True
2024-07-11 15:55:37.295049,77,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:55:37.983954,78,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:55:38.719744,79,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:55:39.454686,79,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:55:40.189529,80,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 15:55:40.939559,80,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 15:55:41.704671,81,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 15:55:42.409756,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:55:43.159090,80,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:55:44.014574,78,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:55:44.974802,78,Sensor contact not supported,[1006],False,True,[59],True
2024-07-11 15:55:45.889180,77,Sensor contact not supported,[897],False,True,[66],True
2024-07-11 15:55:46.729103,75,Sensor contact not supported,[842],False,True,[71],True
2024-07-11 15:55:47.553999,74,Sensor contact not supported,[827],False,True,[72],True
2024-07-11 15:55:48.409585,74,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:55:49.159215,74,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:55:49.954131,74,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 15:55:50.779441,74,Sensor contact not supported,[827],False,True,[72],True
2024-07-11 15:55:51.634492,73,Sensor contact not supported,[850],False,True,[70],True
2024-07-11 15:55:52.504165,72,Sensor contact not supported,[858],False,True,[69],True
2024-07-11 15:55:53.374749,71,Sensor contact not supported,[866],False,True,[69],True
2024-07-11 15:55:54.319456,69,Sensor contact not supported,[905],False,True,[66],True
2024-07-11 15:55:55.189293,68,Sensor contact not supported,[913],False,True,[65],True
2024-07-11 15:55:56.134783,68,Sensor contact not supported,[889],False,True,[67],True
2024-07-11 15:55:56.974147,68,Sensor contact not supported,[889],False,True,[67],True
2024-07-11 15:55:57.844117,68,Sensor contact not supported,[875],False,True,[68],True
2024-07-11 15:55:58.743948,68,Sensor contact not supported,[858],False,True,[69],True
2024-07-11 15:55:59.599734,69,Sensor contact not supported,[850],False,True,[70],True
2024-07-11 15:56:00.394647,70,Sensor contact not supported,[834],False,True,[71],True
2024-07-11 15:56:01.189460,71,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 15:56:01.984645,72,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:56:02.839420,73,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:56:03.633925,72,Sensor contact not supported,[850],False,True,[70],True
2024-07-11 15:56:04.549292,70,Sensor contact not supported,[905],False,True,[66],True
2024-07-11 15:56:05.494645,69,Sensor contact not supported,[905],False,True,[66],True
2024-07-11 15:56:06.319744,69,Sensor contact not supported,[866],False,True,[69],True
2024-07-11 15:56:07.174201,70,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:56:07.909044,72,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:56:08.688983,73,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:56:09.499188,75,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:56:10.234062,75,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:56:11.044564,76,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:56:11.779787,76,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:56:12.574922,76,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:56:13.369470,76,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:56:14.163888,76,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:56:14.944848,76,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:56:15.739020,76,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:56:16.519611,76,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:56:17.299733,76,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:56:18.124678,76,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:56:18.859656,76,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:56:19.653897,76,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:56:20.449247,76,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:56:21.244643,75,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:56:22.039769,75,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:56:22.834549,75,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:56:23.629220,75,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:56:24.409656,76,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:56:25.189278,76,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:56:26.014466,76,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:56:26.779630,76,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:56:27.544598,77,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:56:28.279165,77,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:56:29.059257,77,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:56:29.854889,76,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:56:30.709816,76,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:56:31.459620,75,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:56:32.254239,75,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:56:33.049858,75,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:56:33.859242,76,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:56:34.624050,76,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:56:35.389580,77,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:56:36.154631,77,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:56:36.919161,77,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:56:37.684699,78,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:56:38.449789,78,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:56:39.213998,78,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:56:39.934205,79,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 15:56:40.624174,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:56:41.373963,80,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 15:56:42.138969,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:56:42.829314,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:56:43.594134,81,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:56:44.314682,82,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:56:45.004346,82,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 15:56:45.724567,82,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:56:46.489028,82,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:56:47.149488,83,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 15:56:47.854793,84,Sensor contact not supported,[694],False,True,[86],True
2024-07-11 15:56:48.559131,84,Sensor contact not supported,[709],False,True,[84],True
2024-07-11 15:56:49.294769,83,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:56:50.029691,82,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:56:50.823969,81,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:56:51.604353,79,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:56:52.384575,78,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:56:53.134615,79,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:56:53.884010,79,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:56:54.618986,80,Sensor contact not supported,[733],False,True,[81],True
2024-07-11 15:56:55.369534,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:56:56.104893,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:56:56.853975,80,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:56:57.664598,79,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:56:58.444822,78,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:56:59.179317,78,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:56:59.974131,77,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:57:00.769167,76,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:57:01.564874,76,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:57:02.344008,76,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:57:03.124179,76,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:57:03.948967,76,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:57:04.684755,76,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:57:05.479342,76,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:57:06.274115,76,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:57:07.114388,74,Sensor contact not supported,[834],False,True,[71],True
2024-07-11 15:57:08.014252,73,Sensor contact not supported,[850],False,True,[70],True
2024-07-11 15:57:08.808849,72,Sensor contact not supported,[850],False,True,[70],True
2024-07-11 15:57:09.709754,71,Sensor contact not supported,[858],False,True,[69],True
2024-07-11 15:57:10.519665,71,Sensor contact not supported,[842],False,True,[71],True
2024-07-11 15:57:11.314872,72,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 15:57:12.094182,73,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:57:12.844607,75,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:57:13.609610,77,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:57:14.329818,79,Sensor contact not supported,[709],False,True,[84],True
2024-07-11 15:57:14.989172,81,Sensor contact not supported,[702],False,True,[85],True
2024-07-11 15:57:15.754597,82,Sensor contact not supported,[717],False,True,[83],True
2024-07-11 15:57:16.519556,81,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:57:17.314538,80,Sensor contact not supported,[827],False,True,[72],True
2024-07-11 15:57:18.139738,79,Sensor contact not supported,[842],False,True,[71],True
2024-07-11 15:57:19.009503,77,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:57:19.744690,77,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:57:20.524260,77,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:57:21.333945,77,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:57:22.038701,78,Sensor contact not supported,[750],False,True,[80],True
2024-07-11 15:57:22.774602,79,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:57:23.509734,80,Sensor contact not supported,[725],False,True,[82],True
2024-07-11 15:57:24.243891,80,Sensor contact not supported,[741],False,True,[80],True
2024-07-11 15:57:25.024560,79,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:57:25.849651,77,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:57:26.674669,76,Sensor contact not supported,[827],False,True,[72],True
2024-07-11 15:57:27.469846,75,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 15:57:28.264482,75,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:57:29.044727,76,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:57:29.824531,76,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:57:30.634936,77,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:57:31.399757,77,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:57:32.209334,76,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:57:33.004184,75,Sensor contact not supported,[842],False,True,[71],True
2024-07-11 15:57:33.844002,73,Sensor contact not supported,[842],False,True,[71],True
2024-07-11 15:57:34.744614,72,Sensor contact not supported,[858],False,True,[69],True
2024-07-11 15:57:35.569806,71,Sensor contact not supported,[858],False,True,[69],True
2024-07-11 15:57:36.469218,71,Sensor contact not supported,[858],False,True,[69],True
2024-07-11 15:57:37.324217,70,Sensor contact not supported,[858],False,True,[69],True
2024-07-11 15:57:38.179671,70,Sensor contact not supported,[850],False,True,[70],True
2024-07-11 15:57:38.974690,70,Sensor contact not supported,[842],False,True,[71],True
2024-07-11 15:57:39.844082,71,Sensor contact not supported,[827],False,True,[72],True
2024-07-11 15:57:40.594101,72,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:57:41.449222,73,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 15:57:42.199383,73,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:57:43.054444,74,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 15:57:43.864407,74,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:57:44.644121,73,Sensor contact not supported,[819],False,True,[73],True
2024-07-11 15:57:45.499888,73,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:57:46.309871,73,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:57:47.119762,74,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 15:57:47.869091,74,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 15:57:48.724266,74,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 15:57:49.534178,74,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:57:50.344572,74,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 15:57:51.094562,74,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 15:57:51.919711,74,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:57:52.714478,74,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:57:53.494475,75,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:57:54.305124,75,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:57:55.100066,74,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 15:57:55.954531,74,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 15:57:56.734171,74,Sensor contact not supported,[819],False,True,[73],True
2024-07-11 15:57:57.559290,73,Sensor contact not supported,[827],False,True,[72],True
2024-07-11 15:57:58.414375,73,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:57:59.194849,73,Sensor contact not supported,[834],False,True,[71],True
2024-07-11 15:58:00.034519,72,Sensor contact not supported,[834],False,True,[71],True
2024-07-11 15:58:00.889504,73,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:58:01.669160,73,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:58:02.524700,73,Sensor contact not supported,[819],False,True,[73],True
2024-07-11 15:58:03.274480,74,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:58:04.083902,75,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:58:04.834195,75,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:58:05.689112,74,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:58:06.484206,74,Sensor contact not supported,[834],False,True,[71],True
2024-07-11 15:58:07.339377,74,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:58:08.074738,74,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:58:08.869313,75,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:58:09.649272,75,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:58:10.459654,76,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:58:11.178818,77,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:58:11.929640,78,Sensor contact not supported,[756],False,True,[79],True
2024-07-11 15:58:12.694878,78,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:58:13.489769,77,Sensor contact not supported,[788],False,True,[76],True
2024-07-11 15:58:14.284454,76,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 15:58:15.183921,74,Sensor contact not supported,[850],False,True,[70],True
2024-07-11 15:58:16.054190,73,Sensor contact not supported,[866],False,True,[69],True
2024-07-11 15:58:16.849136,72,Sensor contact not supported,[834],False,True,[71],True
2024-07-11 15:58:17.750077,71,Sensor contact not supported,[858],False,True,[69],True
2024-07-11 15:58:18.545325,71,Sensor contact not supported,[842],False,True,[71],True
2024-07-11 15:58:19.399146,72,Sensor contact not supported,[811],False,True,[73],True
2024-07-11 15:58:20.255064,72,Sensor contact not supported,[834],False,True,[71],True
2024-07-11 15:58:21.049021,71,Sensor contact not supported,[850],False,True,[70],True
2024-07-11 15:58:21.874149,71,Sensor contact not supported,[834],False,True,[71],True
2024-07-11 15:58:22.713963,72,Sensor contact not supported,[819],False,True,[73],True
2024-07-11 15:58:23.554697,71,Sensor contact not supported,[850],False,True,[70],True
2024-07-11 15:58:24.410157,71,Sensor contact not supported,[842],False,True,[71],True
2024-07-11 15:58:25.233991,71,Sensor contact not supported,[834],False,True,[71],True
2024-07-11 15:58:26.088859,71,Sensor contact not supported,[850],False,True,[70],True
2024-07-11 15:58:26.945105,71,Sensor contact not supported,[819],False,True,[73],True
2024-07-11 15:58:27.753857,73,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:58:28.489499,73,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:58:29.284508,74,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:58:30.064663,75,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:58:30.844106,75,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:58:31.654727,76,Sensor contact not supported,[764],False,True,[78],True
2024-07-11 15:58:32.419616,76,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:58:33.154190,77,Sensor contact not supported,[772],False,True,[77],True
2024-07-11 15:58:33.934420,77,Sensor contact not supported,[780],False,True,[76],True
2024-07-11 15:58:34.729945,76,Sensor contact not supported,[795],False,True,[75],True
2024-07-11 15:58:35.584187,75,Sensor contact not supported,[803],False,True,[74],True
2024-07-11 15:58:36.394431,75,Sensor contact not supported,[811],False,True,[73],True
