timestamp_received,rr,rr_interval,hr,ee_status,rr_hr,hrv_uint8,sensor_contact
2024-06-20 09:33:33.791450,[389],True,155,False,[154],True,Sensor contact not supported
2024-06-20 09:33:34.121693,[389],True,154,False,[154],True,Sensor contact not supported
2024-06-20 09:33:34.511734,[381],True,155,False,[157],True,Sensor contact not supported
2024-06-20 09:33:34.901539,[389],True,154,False,[154],True,Sensor contact not supported
2024-06-20 09:33:35.351777,[397],True,153,False,[151],True,Sensor contact not supported
2024-06-20 09:33:35.697434,[397],True,152,False,[151],True,Sensor contact not supported
2024-06-20 09:33:36.087312,[389],True,153,False,[154],True,Sensor contact not supported
2024-06-20 09:33:36.536667,[405],True,151,False,[148],True,Sensor contact not supported
2024-06-20 09:33:36.912380,[420],True,150,False,[142],True,Sensor contact not supported
2024-06-20 09:33:37.407183,[444],True,150,False,[135],True,Sensor contact not supported
2024-06-20 09:33:37.842360,[491],True,149,False,[122],True,Sensor contact not supported
2024-06-20 09:33:38.426544,[530],True,149,False,[113],True,Sensor contact not supported
2024-06-20 09:33:38.981659,[592],True,149,False,[101],True,Sensor contact not supported
2024-06-20 09:33:39.656779,[616],True,149,False,[97],True,Sensor contact not supported
2024-06-20 09:33:40.226790,[631],True,149,False,[95],True,Sensor contact not supported
2024-06-20 09:33:40.812258,[545],True,148,False,[110],True,Sensor contact not supported
2024-06-20 09:33:41.231681,[467],True,148,False,[128],True,Sensor contact not supported
2024-06-20 09:33:41.727280,[436],True,148,False,[137],True,Sensor contact not supported
2024-06-20 09:33:42.117029,[436],True,148,False,[137],True,Sensor contact not supported
2024-06-20 09:33:42.567350,[444],True,148,False,[135],True,Sensor contact not supported
2024-06-20 09:33:43.001659,[444],True,148,False,[135],True,Sensor contact not supported
2024-06-20 09:33:43.497097,[444],True,148,False,[135],True,Sensor contact not supported
2024-06-20 09:33:43.901304,[444],True,148,False,[135],True,Sensor contact not supported
2024-06-20 09:33:44.396545,[452],True,148,False,[132],True,Sensor contact not supported
2024-06-20 09:33:44.816637,[459],True,148,False,[130],True,Sensor contact not supported
2024-06-20 09:33:45.282110,[467],True,148,False,[128],True,Sensor contact not supported
2024-06-20 09:33:45.746555,[459],True,148,False,[130],True,Sensor contact not supported
2024-06-20 09:33:46.243107,[459],True,148,False,[130],True,Sensor contact not supported
2024-06-20 09:33:46.661689,[459],True,148,False,[130],True,Sensor contact not supported
2024-06-20 09:33:47.127310,[459],True,148,False,[130],True,Sensor contact not supported
2024-06-20 09:33:47.562067,[444],True,147,False,[135],True,Sensor contact not supported
2024-06-20 09:33:48.056575,[452],True,145,False,[132],True,Sensor contact not supported
2024-06-20 09:33:48.477401,[444],True,142,False,[135],True,Sensor contact not supported
2024-06-20 09:33:48.971886,[459],True,140,False,[130],True,Sensor contact not supported
2024-06-20 09:33:49.392008,[459],True,137,False,[130],True,Sensor contact not supported
2024-06-20 09:33:49.857282,[475],True,135,False,[126],True,Sensor contact not supported
2024-06-20 09:33:50.397068,[483],True,134,False,[124],True,Sensor contact not supported
2024-06-20 09:33:50.861542,[500],True,131,False,[120],True,Sensor contact not supported
2024-06-20 09:33:51.402401,[506],True,129,False,[118],True,Sensor contact not supported
2024-06-20 09:33:51.882336,[522],True,127,False,[114],True,Sensor contact not supported
2024-06-20 09:33:52.407083,[530],True,124,False,[113],True,Sensor contact not supported
2024-06-20 09:33:52.961449,[545],True,122,False,[110],True,Sensor contact not supported
2024-06-20 09:33:53.516640,[545],True,118,False,[110],True,Sensor contact not supported
2024-06-20 09:33:54.086933,[577],True,116,False,[103],True,Sensor contact not supported
2024-06-20 09:33:54.717308,[584],True,113,False,[102],True,Sensor contact not supported
2024-06-20 09:33:55.271669,[600],True,111,False,[100],True,Sensor contact not supported
2024-06-20 09:33:55.902032,[600],True,108,False,[100],True,Sensor contact not supported
2024-06-20 09:33:56.576817,[647],True,106,False,[92],True,Sensor contact not supported
2024-06-20 09:33:57.146774,[616],True,103,False,[97],True,Sensor contact not supported
2024-06-20 09:33:57.747331,[608],True,102,False,[98],True,Sensor contact not supported
2024-06-20 09:33:58.391634,[600],True,101,False,[100],True,Sensor contact not supported
2024-06-20 09:33:58.947437,[592],True,101,False,[101],True,Sensor contact not supported
2024-06-20 09:33:59.577118,[584],True,101,False,[102],True,Sensor contact not supported
2024-06-20 09:34:00.162009,[584],True,102,False,[102],True,Sensor contact not supported
2024-06-20 09:34:00.747119,[584],True,102,False,[102],True,Sensor contact not supported
2024-06-20 09:34:01.332413,[616],True,100,False,[97],True,Sensor contact not supported
2024-06-20 09:34:01.991600,[670],True,100,False,[89],True,Sensor contact not supported
2024-06-20 09:34:02.682203,[663],True,100,False,[90],True,Sensor contact not supported
2024-06-20 09:34:03.357270,[663],True,100,False,[90],True,Sensor contact not supported
2024-06-20 09:34:03.956583,[631],True,99,False,[95],True,Sensor contact not supported
2024-06-20 09:34:04.631716,[631],True,97,False,[95],True,Sensor contact not supported
2024-06-20 09:34:05.232071,[625],True,97,False,[96],True,Sensor contact not supported
2024-06-20 09:34:05.891711,[655],True,95,False,[91],True,Sensor contact not supported
2024-06-20 09:34:06.626607,[709],True,94,False,[84],True,Sensor contact not supported
2024-06-20 09:34:07.287015,[709],True,93,False,[84],True,Sensor contact not supported
2024-06-20 09:34:08.006749,[678],True,91,False,[88],True,Sensor contact not supported
2024-06-20 09:34:08.682414,[655],True,91,False,[91],True,Sensor contact not supported
2024-06-20 09:34:09.312330,[686],True,90,False,[87],True,Sensor contact not supported
2024-06-20 09:34:09.956821,[647],True,91,False,[92],True,Sensor contact not supported
2024-06-20 09:34:10.646842,[639],True,91,False,[93],True,Sensor contact not supported
2024-06-20 09:34:11.277521,[631],True,92,False,[95],True,Sensor contact not supported
2024-06-20 09:34:11.907056,[631],True,93,False,[95],True,Sensor contact not supported
2024-06-20 09:34:12.521542,[631],True,93,False,[95],True,Sensor contact not supported
2024-06-20 09:34:13.181932,[686],True,91,False,[87],True,Sensor contact not supported
2024-06-20 09:34:13.902253,[670],True,91,False,[89],True,Sensor contact not supported
2024-06-20 09:34:14.592287,[686],True,90,False,[87],True,Sensor contact not supported
2024-06-20 09:34:15.251668,[702],True,88,False,[85],True,Sensor contact not supported
2024-06-20 09:34:15.956830,[702],True,87,False,[85],True,Sensor contact not supported
2024-06-20 09:34:16.662079,[702],True,86,False,[85],True,Sensor contact not supported
2024-06-20 09:34:17.366644,[717],True,85,False,[83],True,Sensor contact not supported
2024-06-20 09:34:18.132097,[709],True,85,False,[84],True,Sensor contact not supported
2024-06-20 09:34:18.791404,[702],True,85,False,[85],True,Sensor contact not supported
2024-06-20 09:34:19.556379,[725],True,84,False,[82],True,Sensor contact not supported
2024-06-20 09:34:20.276851,[717],True,84,False,[83],True,Sensor contact not supported
2024-06-20 09:34:20.997246,[725],True,83,False,[82],True,Sensor contact not supported
2024-06-20 09:34:21.687030,[717],True,83,False,[83],True,Sensor contact not supported
2024-06-20 09:34:22.451560,[725],True,83,False,[82],True,Sensor contact not supported
2024-06-20 09:34:23.157271,[741],True,82,False,[80],True,Sensor contact not supported
2024-06-20 09:34:23.892257,[733],True,82,False,[81],True,Sensor contact not supported
2024-06-20 09:34:24.642133,[756],True,81,False,[79],True,Sensor contact not supported
2024-06-20 09:34:25.451419,[756],True,80,False,[79],True,Sensor contact not supported
2024-06-20 09:34:26.157307,[764],True,80,False,[78],True,Sensor contact not supported
2024-06-20 09:34:26.967202,[764],True,79,False,[78],True,Sensor contact not supported
2024-06-20 09:34:27.671528,[741],True,80,False,[80],True,Sensor contact not supported
2024-06-20 09:34:28.407292,[741],True,80,False,[80],True,Sensor contact not supported
2024-06-20 09:34:29.156670,[741],True,80,False,[80],True,Sensor contact not supported
2024-06-20 09:34:29.921655,[725],True,81,False,[82],True,Sensor contact not supported
2024-06-20 09:34:30.627027,[750],True,80,False,[80],True,Sensor contact not supported
2024-06-20 09:34:31.437142,[756],True,80,False,[79],True,Sensor contact not supported
2024-06-20 09:34:32.172009,[780],True,79,False,[76],True,Sensor contact not supported
2024-06-20 09:34:33.026745,[834],True,78,False,[71],True,Sensor contact not supported
2024-06-20 09:34:33.867056,[858],True,77,False,[69],True,Sensor contact not supported
2024-06-20 09:34:34.766388,[850],True,75,False,[70],True,Sensor contact not supported
2024-06-20 09:34:35.546620,[819],True,74,False,[73],True,Sensor contact not supported
2024-06-20 09:34:36.327258,[788],True,75,False,[76],True,Sensor contact not supported
2024-06-20 09:34:37.121526,[788],True,75,False,[76],True,Sensor contact not supported
2024-06-20 09:34:37.931382,[772],True,76,False,[77],True,Sensor contact not supported
2024-06-20 09:34:38.666931,[764],True,76,False,[78],True,Sensor contact not supported
2024-06-20 09:34:39.446728,[788],True,76,False,[76],True,Sensor contact not supported
2024-06-20 09:34:40.241606,[788],True,76,False,[76],True,Sensor contact not supported
2024-06-20 09:34:40.991621,[756],True,77,False,[79],True,Sensor contact not supported
2024-06-20 09:34:41.741415,[741],True,78,False,[80],True,Sensor contact not supported
2024-06-20 09:34:42.476459,[741],True,79,False,[80],True,Sensor contact not supported
2024-06-20 09:34:43.227105,[750],True,79,False,[80],True,Sensor contact not supported
2024-06-20 09:34:43.976796,[750],True,79,False,[80],True,Sensor contact not supported
2024-06-20 09:34:44.787151,[772],True,79,False,[77],True,Sensor contact not supported
2024-06-20 09:34:45.551635,[756],True,79,False,[79],True,Sensor contact not supported
2024-06-20 09:34:46.257135,[741],True,79,False,[80],True,Sensor contact not supported
2024-06-20 09:34:47.007306,[756],True,79,False,[79],True,Sensor contact not supported
2024-06-20 09:34:47.756896,[741],True,79,False,[80],True,Sensor contact not supported
2024-06-20 09:34:48.506351,[750],True,79,False,[80],True,Sensor contact not supported
2024-06-20 09:34:49.241590,[750],True,79,False,[80],True,Sensor contact not supported
2024-06-20 09:34:49.991570,[733],True,80,False,[81],True,Sensor contact not supported
2024-06-20 09:34:50.726328,[741],True,80,False,[80],True,Sensor contact not supported
2024-06-20 09:34:51.462194,[733],True,80,False,[81],True,Sensor contact not supported
2024-06-20 09:34:52.196637,[741],True,80,False,[80],True,Sensor contact not supported
2024-06-20 09:34:53.006557,[750],True,80,False,[80],True,Sensor contact not supported
2024-06-20 09:34:53.711478,[756],True,80,False,[79],True,Sensor contact not supported
2024-06-20 09:34:54.461503,[756],True,79,False,[79],True,Sensor contact not supported
2024-06-20 09:34:55.271687,[756],True,79,False,[79],True,Sensor contact not supported
2024-06-20 09:34:55.976780,[750],True,79,False,[80],True,Sensor contact not supported
2024-06-20 09:34:56.726541,[756],True,79,False,[79],True,Sensor contact not supported
