rr,rr_interval,timestamp_received,hr,hrv_uint8,sensor_contact,ee_status,rr_hr
[1000],True,2024-06-19 14:30:17.133619,59,True,Sensor contact not supported,False,[60]
[670],True,2024-06-19 14:30:17.793745,59,True,Sensor contact not supported,False,[89]
[500],True,2024-06-19 14:30:18.333429,59,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:18.798277,59,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:19.339049,59,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:19.788658,59,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:20.298507,59,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:20.838702,59,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:21.288369,59,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:21.798855,59,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:22.338897,59,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:22.834220,59,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:23.298304,59,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:23.839166,59,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:24.333476,59,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:24.798645,59,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:25.338314,65,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:25.834101,72,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:26.298514,80,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:26.838911,88,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:27.333324,94,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:27.799140,100,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:28.338564,104,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:28.833316,109,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:29.298922,112,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:29.838639,114,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:30.333586,116,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:30.798461,117,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:31.339190,118,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:31.833789,118,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:32.298913,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:32.838748,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:33.333574,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:33.798629,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:34.338323,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:34.833427,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:35.298367,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:35.838921,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:36.333750,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:36.798382,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:37.338281,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:37.833615,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:38.298430,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:38.838540,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:39.288920,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:39.799199,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:40.338315,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:40.833286,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:41.298837,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:41.838224,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:42.333365,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:42.798592,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:43.338350,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:43.833643,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:44.298842,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:44.838714,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:45.333827,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:45.799066,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:46.338315,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:46.833791,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:47.299157,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:47.838901,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:48.333297,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:48.798978,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:49.338494,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:49.833306,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:50.343786,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:50.839026,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:51.348885,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:51.843359,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:52.338752,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:52.833420,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:53.298544,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:53.839110,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:54.333909,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:54.798639,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:55.338551,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:55.833389,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:56.298378,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:56.838976,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:57.333313,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:57.798468,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:58.339152,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:58.833810,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:59.298892,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:30:59.838263,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:00.333922,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:00.798338,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:01.338681,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:01.833890,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:02.298885,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:02.838879,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:03.333403,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:03.798861,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:04.338929,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:04.833723,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:05.299038,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:05.838337,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:06.333410,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:06.798512,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:07.338675,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:07.834105,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:08.298655,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:08.838857,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:09.333714,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:09.798853,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:10.338259,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:10.833748,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:11.298574,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:11.838521,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:12.333425,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:12.798746,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:13.338612,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:13.833455,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:14.298277,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:14.838364,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:15.288435,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:15.798427,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:16.338614,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:16.833289,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:17.299153,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:17.838615,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:18.333685,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:18.798466,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:19.338802,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:19.833891,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:20.298891,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:20.838650,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:21.333685,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:21.798825,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:22.338643,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:22.833896,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:23.298819,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:23.838547,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:24.333262,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:24.798689,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:25.338566,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:25.834179,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:26.298867,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:26.838900,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:27.333344,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:27.799188,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:28.338909,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:28.834140,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:29.298927,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:29.838457,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:30.333599,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:30.799059,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:31.339078,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:31.833583,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:32.298693,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:32.839041,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:33.333853,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:33.798613,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:34.338404,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:34.833720,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:35.299114,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:35.838403,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:36.333435,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:36.799902,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:37.339611,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:37.834095,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:38.298436,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:38.839603,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:39.334112,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:39.799483,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:40.338972,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:40.834057,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:41.299425,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:41.839640,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:42.334426,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:42.799536,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:43.339583,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:43.834058,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:44.299538,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:44.839564,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:45.334549,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:45.799528,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:46.339564,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:46.834032,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:47.299035,119,True,Sensor contact not supported,False,[120]
[500],True,2024-06-19 14:31:47.862613,119,True,Sensor contact not supported,False,[120]
