rr_interval,timestamp_received,rr,sensor_contact,rr_hr,hr,hrv_uint8,ee_status
True,2024-06-20 08:52:24.778044,[452],Sensor contact not supported,[132],129,True,False
True,2024-06-20 08:52:25.272690,[459],Sensor contact not supported,[130],130,True,False
True,2024-06-20 08:52:25.692370,[452],Sensor contact not supported,[132],130,True,False
True,2024-06-20 08:52:26.127290,[444],Sensor contact not supported,[135],132,True,False
True,2024-06-20 08:52:26.622722,[452],Sensor contact not supported,[132],132,True,False
True,2024-06-20 08:52:27.072121,[444],Sensor contact not supported,[135],133,True,False
True,2024-06-20 08:52:27.522029,[444],Sensor contact not supported,[135],133,True,False
True,2024-06-20 08:52:27.972166,[436],Sensor contact not supported,[137],134,True,False
True,2024-06-20 08:52:28.362814,[444],Sensor contact not supported,[135],134,True,False
True,2024-06-20 08:52:28.797908,[436],Sensor contact not supported,[137],135,True,False
True,2024-06-20 08:52:29.232207,[436],Sensor contact not supported,[137],136,True,False
True,2024-06-20 08:52:29.667533,[436],Sensor contact not supported,[137],136,True,False
True,2024-06-20 08:52:30.102643,[428],Sensor contact not supported,[140],137,True,False
True,2024-06-20 08:52:30.537099,[436],Sensor contact not supported,[137],137,True,False
True,2024-06-20 08:52:30.972628,[428],Sensor contact not supported,[140],138,True,False
True,2024-06-20 08:52:31.407170,[428],Sensor contact not supported,[140],138,True,False
True,2024-06-20 08:52:31.827539,[428],Sensor contact not supported,[140],139,True,False
True,2024-06-20 08:52:32.262061,[428],Sensor contact not supported,[140],139,True,False
True,2024-06-20 08:52:32.682240,[420],Sensor contact not supported,[142],140,True,False
True,2024-06-20 08:52:33.102823,[428],Sensor contact not supported,[140],140,True,False
True,2024-06-20 08:52:33.536976,[420],Sensor contact not supported,[142],140,True,False
True,2024-06-20 08:52:33.957679,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:52:34.377004,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:52:34.797237,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:52:35.217558,[420],Sensor contact not supported,[142],142,True,False
True,2024-06-20 08:52:35.637251,[413],Sensor contact not supported,[145],142,True,False
True,2024-06-20 08:52:36.057534,[420],Sensor contact not supported,[142],142,True,False
True,2024-06-20 08:52:36.477418,[413],Sensor contact not supported,[145],143,True,False
True,2024-06-20 08:52:36.927692,[413],Sensor contact not supported,[145],143,True,False
True,2024-06-20 08:52:37.302485,[420],Sensor contact not supported,[142],143,True,False
True,2024-06-20 08:52:37.722988,[413],Sensor contact not supported,[145],143,True,False
True,2024-06-20 08:52:38.172943,[405],Sensor contact not supported,[148],145,True,False
True,2024-06-20 08:52:38.547823,[413],Sensor contact not supported,[145],145,True,False
True,2024-06-20 08:52:38.997364,[420],Sensor contact not supported,[142],144,True,False
True,2024-06-20 08:52:39.387950,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:52:39.807108,[420],Sensor contact not supported,[142],143,True,False
True,2024-06-20 08:52:40.227900,[428],Sensor contact not supported,[140],142,True,False
True,2024-06-20 08:52:40.647764,[420],Sensor contact not supported,[142],142,True,False
True,2024-06-20 08:52:41.082258,[436],Sensor contact not supported,[137],141,True,False
True,2024-06-20 08:52:41.517987,[428],Sensor contact not supported,[140],140,True,False
True,2024-06-20 08:52:41.967612,[444],Sensor contact not supported,[135],138,True,False
True,2024-06-20 08:52:42.402551,[436],Sensor contact not supported,[137],138,True,False
True,2024-06-20 08:52:42.897186,[452],Sensor contact not supported,[132],136,True,False
True,2024-06-20 08:52:43.347454,[444],Sensor contact not supported,[135],136,True,False
True,2024-06-20 08:52:43.797749,[459],Sensor contact not supported,[130],134,True,False
True,2024-06-20 08:52:44.217487,[452],Sensor contact not supported,[132],133,True,False
True,2024-06-20 08:52:44.682344,[467],Sensor contact not supported,[128],132,True,False
True,2024-06-20 08:52:45.147862,[459],Sensor contact not supported,[130],131,True,False
True,2024-06-20 08:52:45.612276,[475],Sensor contact not supported,[126],129,True,False
True,2024-06-20 08:52:46.092155,[475],Sensor contact not supported,[126],128,True,False
True,2024-06-20 08:52:46.572825,[475],Sensor contact not supported,[126],128,True,False
True,2024-06-20 08:52:47.112335,[491],Sensor contact not supported,[122],126,True,False
True,2024-06-20 08:52:47.547248,[483],Sensor contact not supported,[124],125,True,False
True,2024-06-20 08:52:48.087299,[500],Sensor contact not supported,[120],123,True,False
True,2024-06-20 08:52:48.552325,[500],Sensor contact not supported,[120],122,True,False
True,2024-06-20 08:52:49.092596,[500],Sensor contact not supported,[120],121,True,False
True,2024-06-20 08:52:49.557316,[506],Sensor contact not supported,[118],120,True,False
True,2024-06-20 08:52:50.097539,[491],Sensor contact not supported,[122],121,True,False
True,2024-06-20 08:52:50.532969,[491],Sensor contact not supported,[122],121,True,False
True,2024-06-20 08:52:51.072938,[483],Sensor contact not supported,[124],122,True,False
True,2024-06-20 08:52:51.507455,[483],Sensor contact not supported,[124],122,True,False
True,2024-06-20 08:52:51.987472,[483],Sensor contact not supported,[124],123,True,False
True,2024-06-20 08:52:52.467213,[475],Sensor contact not supported,[126],124,True,False
True,2024-06-20 08:52:52.947649,[467],Sensor contact not supported,[128],125,True,False
True,2024-06-20 08:52:53.412957,[475],Sensor contact not supported,[126],125,True,False
True,2024-06-20 08:52:53.877857,[459],Sensor contact not supported,[130],127,True,False
True,2024-06-20 08:52:54.341983,[467],Sensor contact not supported,[128],127,True,False
True,2024-06-20 08:52:54.807316,[459],Sensor contact not supported,[130],128,True,False
True,2024-06-20 08:52:55.272058,[459],Sensor contact not supported,[130],128,True,False
True,2024-06-20 08:52:55.767435,[452],Sensor contact not supported,[132],130,True,False
True,2024-06-20 08:52:56.217128,[452],Sensor contact not supported,[132],130,True,False
True,2024-06-20 08:52:56.667046,[452],Sensor contact not supported,[132],131,True,False
True,2024-06-20 08:52:57.117824,[452],Sensor contact not supported,[132],131,True,False
True,2024-06-20 08:52:57.567849,[444],Sensor contact not supported,[135],132,True,False
True,2024-06-20 08:52:58.017558,[444],Sensor contact not supported,[135],133,True,False
True,2024-06-20 08:52:58.407199,[444],Sensor contact not supported,[135],133,True,False
True,2024-06-20 08:52:58.902848,[444],Sensor contact not supported,[135],134,True,False
True,2024-06-20 08:52:59.292536,[436],Sensor contact not supported,[137],135,True,False
True,2024-06-20 08:52:59.742714,[436],Sensor contact not supported,[137],135,True,False
True,2024-06-20 08:53:00.162913,[436],Sensor contact not supported,[137],136,True,False
True,2024-06-20 08:53:00.612665,[436],Sensor contact not supported,[137],136,True,False
True,2024-06-20 08:53:01.047107,[428],Sensor contact not supported,[140],137,True,False
True,2024-06-20 08:53:01.467787,[436],Sensor contact not supported,[137],137,True,False
True,2024-06-20 08:53:01.902968,[428],Sensor contact not supported,[140],138,True,False
True,2024-06-20 08:53:02.337041,[428],Sensor contact not supported,[140],138,True,False
True,2024-06-20 08:53:02.757207,[428],Sensor contact not supported,[140],139,True,False
True,2024-06-20 08:53:03.192209,[428],Sensor contact not supported,[140],139,True,False
True,2024-06-20 08:53:03.627515,[420],Sensor contact not supported,[142],140,True,False
True,2024-06-20 08:53:04.047526,[428],Sensor contact not supported,[140],140,True,False
True,2024-06-20 08:53:04.467437,[420],Sensor contact not supported,[142],140,True,False
True,2024-06-20 08:53:04.902406,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:53:05.322187,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:53:05.742963,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:53:06.192376,[420],Sensor contact not supported,[142],142,True,False
True,2024-06-20 08:53:06.582294,[413],Sensor contact not supported,[145],142,True,False
True,2024-06-20 08:53:07.032119,[420],Sensor contact not supported,[142],142,True,False
True,2024-06-20 08:53:07.407443,[413],Sensor contact not supported,[145],143,True,False
True,2024-06-20 08:53:07.827921,[413],Sensor contact not supported,[145],143,True,False
True,2024-06-20 08:53:08.247419,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:53:08.697153,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:53:09.072358,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:53:09.522042,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:53:09.897948,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:53:10.317918,[420],Sensor contact not supported,[142],144,True,False
True,2024-06-20 08:53:10.737661,[420],Sensor contact not supported,[142],143,True,False
True,2024-06-20 08:53:11.157657,[420],Sensor contact not supported,[142],143,True,False
True,2024-06-20 08:53:11.593348,[428],Sensor contact not supported,[140],142,True,False
True,2024-06-20 08:53:12.027889,[428],Sensor contact not supported,[140],141,True,False
True,2024-06-20 08:53:12.462236,[436],Sensor contact not supported,[137],140,True,False
True,2024-06-20 08:53:12.897096,[436],Sensor contact not supported,[137],139,True,False
True,2024-06-20 08:53:13.391950,[444],Sensor contact not supported,[135],138,True,False
True,2024-06-20 08:53:13.782173,[444],Sensor contact not supported,[135],137,True,False
True,2024-06-20 08:53:14.277628,[452],Sensor contact not supported,[132],135,True,False
True,2024-06-20 08:53:14.742723,[452],Sensor contact not supported,[132],134,True,False
True,2024-06-20 08:53:15.192159,[459],Sensor contact not supported,[130],133,True,False
True,2024-06-20 08:53:15.612078,[459],Sensor contact not supported,[130],132,True,False
True,2024-06-20 08:53:16.077127,[467],Sensor contact not supported,[128],131,True,False
True,2024-06-20 08:53:16.557304,[467],Sensor contact not supported,[128],130,True,False
True,2024-06-20 08:53:17.022454,[475],Sensor contact not supported,[126],129,True,False
True,2024-06-20 08:53:17.502359,[483],Sensor contact not supported,[124],127,True,False
True,2024-06-20 08:53:18.042296,[483],Sensor contact not supported,[124],126,True,False
True,2024-06-20 08:53:18.477453,[491],Sensor contact not supported,[122],125,True,False
True,2024-06-20 08:53:19.017185,[491],Sensor contact not supported,[122],124,True,False
True,2024-06-20 08:53:19.512195,[500],Sensor contact not supported,[120],122,True,False
True,2024-06-20 08:53:19.977091,[506],Sensor contact not supported,[118],121,True,False
True,2024-06-20 08:53:20.487406,[500],Sensor contact not supported,[120],121,True,False
True,2024-06-20 08:53:21.027632,[491],Sensor contact not supported,[122],121,True,False
True,2024-06-20 08:53:21.462678,[491],Sensor contact not supported,[122],121,True,False
True,2024-06-20 08:53:22.002169,[491],Sensor contact not supported,[122],121,True,False
True,2024-06-20 08:53:22.452701,[483],Sensor contact not supported,[124],122,True,False
True,2024-06-20 08:53:22.917712,[475],Sensor contact not supported,[126],123,True,False
True,2024-06-20 08:53:23.397057,[475],Sensor contact not supported,[126],124,True,False
True,2024-06-20 08:53:23.877554,[475],Sensor contact not supported,[126],124,True,False
True,2024-06-20 08:53:24.342585,[467],Sensor contact not supported,[128],125,True,False
True,2024-06-20 08:53:24.807103,[467],Sensor contact not supported,[128],126,True,False
True,2024-06-20 08:53:25.272663,[459],Sensor contact not supported,[130],127,True,False
True,2024-06-20 08:53:25.782680,[459],Sensor contact not supported,[130],128,True,False
True,2024-06-20 08:53:26.232179,[459],Sensor contact not supported,[130],129,True,False
True,2024-06-20 08:53:26.652849,[459],Sensor contact not supported,[130],129,True,False
True,2024-06-20 08:53:27.147421,[452],Sensor contact not supported,[132],130,True,False
True,2024-06-20 08:53:27.567923,[452],Sensor contact not supported,[132],131,True,False
True,2024-06-20 08:53:28.062175,[444],Sensor contact not supported,[135],132,True,False
True,2024-06-20 08:53:28.467415,[452],Sensor contact not supported,[132],132,True,False
True,2024-06-20 08:53:28.902417,[444],Sensor contact not supported,[135],133,True,False
True,2024-06-20 08:53:29.397004,[436],Sensor contact not supported,[137],134,True,False
True,2024-06-20 08:53:29.787063,[444],Sensor contact not supported,[135],134,True,False
True,2024-06-20 08:53:30.282505,[436],Sensor contact not supported,[137],135,True,False
True,2024-06-20 08:53:30.672018,[444],Sensor contact not supported,[135],135,True,False
True,2024-06-20 08:53:31.107726,[428],Sensor contact not supported,[140],136,True,False
True,2024-06-20 08:53:31.542331,[436],Sensor contact not supported,[137],136,True,False
True,2024-06-20 08:53:31.977738,[436],Sensor contact not supported,[137],136,True,False
True,2024-06-20 08:53:32.412870,[428],Sensor contact not supported,[140],137,True,False
True,2024-06-20 08:53:32.847567,[428],Sensor contact not supported,[140],138,True,False
True,2024-06-20 08:53:33.267512,[428],Sensor contact not supported,[140],138,True,False
True,2024-06-20 08:53:33.702732,[428],Sensor contact not supported,[140],139,True,False
True,2024-06-20 08:53:34.122557,[428],Sensor contact not supported,[140],139,True,False
True,2024-06-20 08:53:34.557668,[420],Sensor contact not supported,[142],140,True,False
True,2024-06-20 08:53:34.977850,[428],Sensor contact not supported,[140],140,True,False
True,2024-06-20 08:53:35.396992,[420],Sensor contact not supported,[142],140,True,False
True,2024-06-20 08:53:35.832577,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:53:36.252676,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:53:36.702806,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:53:37.077455,[420],Sensor contact not supported,[142],142,True,False
True,2024-06-20 08:53:37.512163,[413],Sensor contact not supported,[145],142,True,False
True,2024-06-20 08:53:37.962012,[420],Sensor contact not supported,[142],142,True,False
True,2024-06-20 08:53:38.337221,[413],Sensor contact not supported,[145],143,True,False
True,2024-06-20 08:53:38.757549,[413],Sensor contact not supported,[145],143,True,False
True,2024-06-20 08:53:39.177210,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:53:39.627213,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:53:40.003155,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:53:40.451818,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:53:40.827188,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:53:41.246990,[420],Sensor contact not supported,[142],144,True,False
True,2024-06-20 08:53:41.667182,[420],Sensor contact not supported,[142],143,True,False
True,2024-06-20 08:53:42.087561,[420],Sensor contact not supported,[142],143,True,False
True,2024-06-20 08:53:42.522561,[428],Sensor contact not supported,[140],142,True,False
True,2024-06-20 08:53:42.957140,[428],Sensor contact not supported,[140],141,True,False
True,2024-06-20 08:53:43.392616,[436],Sensor contact not supported,[137],140,True,False
True,2024-06-20 08:53:43.827558,[436],Sensor contact not supported,[137],139,True,False
True,2024-06-20 08:53:44.262125,[444],Sensor contact not supported,[135],138,True,False
True,2024-06-20 08:53:44.757309,[444],Sensor contact not supported,[135],137,True,False
True,2024-06-20 08:53:45.207274,[452],Sensor contact not supported,[132],135,True,False
True,2024-06-20 08:53:45.658093,[452],Sensor contact not supported,[132],134,True,False
True,2024-06-20 08:53:46.077362,[459],Sensor contact not supported,[130],133,True,False
True,2024-06-20 08:53:46.542901,[459],Sensor contact not supported,[130],132,True,False
True,2024-06-20 08:53:47.007235,[467],Sensor contact not supported,[128],131,True,False
True,2024-06-20 08:53:47.472332,[467],Sensor contact not supported,[128],130,True,False
True,2024-06-20 08:53:47.952558,[475],Sensor contact not supported,[126],129,True,False
True,2024-06-20 08:53:48.432662,[483],Sensor contact not supported,[124],127,True,False
True,2024-06-20 08:53:48.972321,[483],Sensor contact not supported,[124],126,True,False
True,2024-06-20 08:53:49.406981,[491],Sensor contact not supported,[122],125,True,False
True,2024-06-20 08:53:49.947639,[491],Sensor contact not supported,[122],124,True,False
True,2024-06-20 08:53:50.441890,[500],Sensor contact not supported,[120],122,True,False
True,2024-06-20 08:53:50.907052,[506],Sensor contact not supported,[118],121,True,False
True,2024-06-20 08:53:51.417935,[500],Sensor contact not supported,[120],121,True,False
True,2024-06-20 08:53:51.957508,[491],Sensor contact not supported,[122],121,True,False
True,2024-06-20 08:53:52.392680,[491],Sensor contact not supported,[122],121,True,False
True,2024-06-20 08:53:52.932651,[483],Sensor contact not supported,[124],122,True,False
True,2024-06-20 08:53:53.366955,[483],Sensor contact not supported,[124],122,True,False
True,2024-06-20 08:53:53.846988,[483],Sensor contact not supported,[124],123,True,False
True,2024-06-20 08:53:54.327508,[475],Sensor contact not supported,[126],124,True,False
True,2024-06-20 08:53:54.791923,[467],Sensor contact not supported,[128],125,True,False
True,2024-06-20 08:53:55.257734,[467],Sensor contact not supported,[128],126,True,False
True,2024-06-20 08:53:55.737640,[467],Sensor contact not supported,[128],126,True,False
True,2024-06-20 08:53:56.201897,[459],Sensor contact not supported,[130],127,True,False
True,2024-06-20 08:53:56.667486,[467],Sensor contact not supported,[128],128,True,False
True,2024-06-20 08:53:57.161860,[452],Sensor contact not supported,[132],129,True,False
True,2024-06-20 08:53:57.582592,[459],Sensor contact not supported,[130],129,True,False
True,2024-06-20 08:53:58.077734,[452],Sensor contact not supported,[132],130,True,False
True,2024-06-20 08:53:58.527524,[452],Sensor contact not supported,[132],131,True,False
True,2024-06-20 08:53:58.977424,[444],Sensor contact not supported,[135],132,True,False
True,2024-06-20 08:53:59.427532,[444],Sensor contact not supported,[135],133,True,False
True,2024-06-20 08:53:59.877694,[444],Sensor contact not supported,[135],133,True,False
True,2024-06-20 08:54:00.267122,[444],Sensor contact not supported,[135],133,True,False
True,2024-06-20 08:54:00.717089,[444],Sensor contact not supported,[135],134,True,False
True,2024-06-20 08:54:01.152446,[436],Sensor contact not supported,[137],135,True,False
True,2024-06-20 08:54:01.587702,[436],Sensor contact not supported,[137],135,True,False
True,2024-06-20 08:54:02.022142,[436],Sensor contact not supported,[137],136,True,False
True,2024-06-20 08:54:02.457291,[436],Sensor contact not supported,[137],136,True,False
True,2024-06-20 08:54:02.892374,[428],Sensor contact not supported,[140],137,True,False
True,2024-06-20 08:54:03.326877,[436],Sensor contact not supported,[137],137,True,False
True,2024-06-20 08:54:03.762201,[428],Sensor contact not supported,[140],138,True,False
True,2024-06-20 08:54:04.181994,[428],Sensor contact not supported,[140],138,True,False
True,2024-06-20 08:54:04.617404,[428],Sensor contact not supported,[140],139,True,False
True,2024-06-20 08:54:05.052804,[420],Sensor contact not supported,[142],140,True,False
True,2024-06-20 08:54:05.472372,[428],Sensor contact not supported,[140],140,True,False
True,2024-06-20 08:54:05.892183,[420],Sensor contact not supported,[142],140,True,False
True,2024-06-20 08:54:06.312088,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:54:06.792763,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:54:07.167642,[420],Sensor contact not supported,[142],141,True,False
True,2024-06-20 08:54:07.587695,[420],Sensor contact not supported,[142],142,True,False
True,2024-06-20 08:54:08.007887,[420],Sensor contact not supported,[142],142,True,False
True,2024-06-20 08:54:08.427446,[413],Sensor contact not supported,[145],143,True,False
True,2024-06-20 08:54:08.847554,[420],Sensor contact not supported,[142],142,True,False
True,2024-06-20 08:54:09.297071,[413],Sensor contact not supported,[145],143,True,False
True,2024-06-20 08:54:09.672860,[413],Sensor contact not supported,[145],143,True,False
True,2024-06-20 08:54:10.122228,[420],Sensor contact not supported,[142],143,True,False
True,2024-06-20 08:54:10.497642,[413],Sensor contact not supported,[145],143,True,False
True,2024-06-20 08:54:10.917077,[405],Sensor contact not supported,[148],145,True,False
True,2024-06-20 08:54:11.367518,[413],Sensor contact not supported,[145],145,True,False
True,2024-06-20 08:54:11.742669,[420],Sensor contact not supported,[142],144,True,False
True,2024-06-20 08:54:12.162551,[413],Sensor contact not supported,[145],144,True,False
True,2024-06-20 08:54:12.582504,[420],Sensor contact not supported,[142],143,True,False
True,2024-06-20 08:54:13.002125,[428],Sensor contact not supported,[140],142,True,False
True,2024-06-20 08:54:13.437014,[420],Sensor contact not supported,[142],142,True,False
True,2024-06-20 08:54:13.871923,[436],Sensor contact not supported,[137],141,True,False
True,2024-06-20 08:54:14.307713,[428],Sensor contact not supported,[140],140,True,False
True,2024-06-20 08:54:14.742559,[436],Sensor contact not supported,[137],139,True,False
True,2024-06-20 08:54:15.236845,[444],Sensor contact not supported,[135],138,True,False
True,2024-06-20 08:54:15.626887,[444],Sensor contact not supported,[135],137,True,False
True,2024-06-20 08:54:16.122151,[452],Sensor contact not supported,[132],135,True,False
True,2024-06-20 08:54:16.571868,[452],Sensor contact not supported,[132],134,True,False
True,2024-06-20 08:54:16.992192,[459],Sensor contact not supported,[130],133,True,False
True,2024-06-20 08:54:17.457687,[459],Sensor contact not supported,[130],132,True,False
True,2024-06-20 08:54:17.922081,[459],Sensor contact not supported,[130],131,True,False
True,2024-06-20 08:54:18.387083,[475],Sensor contact not supported,[126],130,True,False
True,2024-06-20 08:54:18.867356,[475],Sensor contact not supported,[126],129,True,False
True,2024-06-20 08:54:19.347771,[475],Sensor contact not supported,[126],128,True,False
True,2024-06-20 08:54:19.826972,[483],Sensor contact not supported,[124],126,True,False
True,2024-06-20 08:54:20.367608,[491],Sensor contact not supported,[122],125,True,False
True,2024-06-20 08:54:20.862419,[491],Sensor contact not supported,[122],124,True,False
True,2024-06-20 08:54:21.357121,[500],Sensor contact not supported,[120],123,True,False
True,2024-06-20 08:54:21.822595,[500],Sensor contact not supported,[120],122,True,False
True,2024-06-20 08:54:22.361798,[506],Sensor contact not supported,[118],121,True,False
True,2024-06-20 08:54:22.847299,[506],Sensor contact not supported,[118],120,True,False
