hrv_uint8,timestamp_received,ee_status,sensor_contact,hr,rr,rr_hr,rr_interval
True,2024-07-11 15:40:32.830311,False,Sensor contact not supported,129,[459],[130],True
True,2024-07-11 15:40:33.340008,False,Sensor contact not supported,130,[452],[132],True
True,2024-07-11 15:40:33.730232,False,Sensor contact not supported,131,[452],[132],True
True,2024-07-11 15:40:34.231182,False,Sensor contact not supported,132,[444],[135],True
True,2024-07-11 15:40:34.674549,False,Sensor contact not supported,132,[452],[132],True
True,2024-07-11 15:40:35.124824,False,Sensor contact not supported,133,[444],[135],True
True,2024-07-11 15:40:35.530389,False,Sensor contact not supported,133,[444],[135],True
True,2024-07-11 15:40:35.965190,False,Sensor contact not supported,134,[436],[137],True
True,2024-07-11 15:40:36.400347,False,Sensor contact not supported,134,[444],[135],True
True,2024-07-11 15:40:36.850145,False,Sensor contact not supported,135,[436],[137],True
True,2024-07-11 15:40:37.285032,False,Sensor contact not supported,136,[436],[137],True
True,2024-07-11 15:40:37.719746,False,Sensor contact not supported,136,[436],[137],True
True,2024-07-11 15:40:38.155131,False,Sensor contact not supported,137,[428],[140],True
True,2024-07-11 15:40:38.604590,False,Sensor contact not supported,137,[436],[137],True
True,2024-07-11 15:40:39.025251,False,Sensor contact not supported,138,[428],[140],True
True,2024-07-11 15:40:39.445235,False,Sensor contact not supported,138,[428],[140],True
True,2024-07-11 15:40:39.880222,False,Sensor contact not supported,139,[428],[140],True
True,2024-07-11 15:40:40.299994,False,Sensor contact not supported,139,[428],[140],True
True,2024-07-11 15:40:40.734827,False,Sensor contact not supported,140,[420],[142],True
True,2024-07-11 15:40:41.155305,False,Sensor contact not supported,140,[428],[140],True
True,2024-07-11 15:40:41.590433,False,Sensor contact not supported,140,[420],[142],True
True,2024-07-11 15:40:42.010443,False,Sensor contact not supported,141,[420],[142],True
True,2024-07-11 15:40:42.430440,False,Sensor contact not supported,141,[420],[142],True
True,2024-07-11 15:40:42.850136,False,Sensor contact not supported,141,[420],[142],True
True,2024-07-11 15:40:43.269835,False,Sensor contact not supported,142,[420],[142],True
True,2024-07-11 15:40:43.704870,False,Sensor contact not supported,142,[413],[145],True
True,2024-07-11 15:40:44.155450,False,Sensor contact not supported,142,[420],[142],True
True,2024-07-11 15:40:44.560271,False,Sensor contact not supported,143,[413],[145],True
True,2024-07-11 15:40:44.935520,False,Sensor contact not supported,143,[420],[142],True
True,2024-07-11 15:40:45.385155,False,Sensor contact not supported,143,[413],[145],True
True,2024-07-11 15:40:45.760272,False,Sensor contact not supported,144,[413],[145],True
True,2024-07-11 15:40:46.179570,False,Sensor contact not supported,144,[413],[145],True
True,2024-07-11 15:40:46.630437,False,Sensor contact not supported,145,[405],[148],True
True,2024-07-11 15:40:47.004971,False,Sensor contact not supported,144,[420],[142],True
True,2024-07-11 15:40:47.424705,False,Sensor contact not supported,144,[413],[145],True
True,2024-07-11 15:40:47.844894,False,Sensor contact not supported,144,[420],[142],True
True,2024-07-11 15:40:48.264589,False,Sensor contact not supported,142,[428],[140],True
True,2024-07-11 15:40:48.699510,False,Sensor contact not supported,142,[420],[142],True
True,2024-07-11 15:40:49.135089,False,Sensor contact not supported,141,[436],[137],True
True,2024-07-11 15:40:49.570440,False,Sensor contact not supported,140,[428],[140],True
True,2024-07-11 15:40:50.005452,False,Sensor contact not supported,139,[436],[137],True
True,2024-07-11 15:40:50.439858,False,Sensor contact not supported,138,[444],[135],True
True,2024-07-11 15:40:50.934850,False,Sensor contact not supported,137,[444],[135],True
True,2024-07-11 15:40:51.384873,False,Sensor contact not supported,135,[452],[132],True
True,2024-07-11 15:40:51.835418,False,Sensor contact not supported,134,[452],[132],True
True,2024-07-11 15:40:52.255714,False,Sensor contact not supported,134,[452],[132],True
True,2024-07-11 15:40:52.719664,False,Sensor contact not supported,133,[459],[130],True
True,2024-07-11 15:40:53.184790,False,Sensor contact not supported,131,[467],[128],True
True,2024-07-11 15:40:53.650052,False,Sensor contact not supported,130,[467],[128],True
True,2024-07-11 15:40:54.144793,False,Sensor contact not supported,129,[475],[126],True
True,2024-07-11 15:40:54.609781,False,Sensor contact not supported,127,[483],[124],True
True,2024-07-11 15:40:55.090332,False,Sensor contact not supported,126,[483],[124],True
True,2024-07-11 15:40:55.584725,False,Sensor contact not supported,125,[483],[124],True
True,2024-07-11 15:40:56.125023,False,Sensor contact not supported,124,[491],[122],True
True,2024-07-11 15:40:56.649801,False,Sensor contact not supported,123,[500],[120],True
True,2024-07-11 15:40:57.069854,False,Sensor contact not supported,121,[506],[118],True
True,2024-07-11 15:40:57.625027,False,Sensor contact not supported,121,[500],[120],True
True,2024-07-11 15:40:58.119935,False,Sensor contact not supported,120,[500],[120],True
True,2024-07-11 15:40:58.614879,False,Sensor contact not supported,121,[491],[122],True
True,2024-07-11 15:40:59.050165,False,Sensor contact not supported,122,[483],[124],True
True,2024-07-11 15:40:59.590258,False,Sensor contact not supported,122,[483],[124],True
True,2024-07-11 15:41:00.025407,False,Sensor contact not supported,123,[483],[124],True
True,2024-07-11 15:41:00.520241,False,Sensor contact not supported,123,[475],[126],True
True,2024-07-11 15:41:01.015534,False,Sensor contact not supported,124,[475],[126],True
True,2024-07-11 15:41:01.450322,False,Sensor contact not supported,125,[467],[128],True
True,2024-07-11 15:41:01.915237,False,Sensor contact not supported,126,[467],[128],True
True,2024-07-11 15:41:02.379860,False,Sensor contact not supported,127,[459],[130],True
True,2024-07-11 15:41:02.845133,False,Sensor contact not supported,127,[467],[128],True
True,2024-07-11 15:41:03.310412,False,Sensor contact not supported,129,[452],[132],True
True,2024-07-11 15:41:03.805065,False,Sensor contact not supported,129,[459],[130],True
True,2024-07-11 15:41:04.255335,False,Sensor contact not supported,130,[452],[132],True
True,2024-07-11 15:41:04.704886,False,Sensor contact not supported,131,[452],[132],True
True,2024-07-11 15:41:05.155261,False,Sensor contact not supported,131,[452],[132],True
True,2024-07-11 15:41:05.605601,False,Sensor contact not supported,132,[444],[135],True
True,2024-07-11 15:41:06.055099,False,Sensor contact not supported,133,[444],[135],True
True,2024-07-11 15:41:06.459606,False,Sensor contact not supported,133,[444],[135],True
True,2024-07-11 15:41:06.894787,False,Sensor contact not supported,134,[444],[135],True
True,2024-07-11 15:41:07.330387,False,Sensor contact not supported,135,[436],[137],True
True,2024-07-11 15:41:07.826109,False,Sensor contact not supported,135,[436],[137],True
True,2024-07-11 15:41:08.214454,False,Sensor contact not supported,136,[436],[137],True
True,2024-07-11 15:41:08.673148,False,Sensor contact not supported,136,[436],[137],True
True,2024-07-11 15:41:09.085124,False,Sensor contact not supported,136,[436],[137],True
True,2024-07-11 15:41:09.534737,False,Sensor contact not supported,137,[428],[140],True
True,2024-07-11 15:41:09.955319,False,Sensor contact not supported,138,[428],[140],True
True,2024-07-11 15:41:10.375235,False,Sensor contact not supported,138,[428],[140],True
True,2024-07-11 15:41:10.809472,False,Sensor contact not supported,139,[428],[140],True
True,2024-07-11 15:41:11.244659,False,Sensor contact not supported,139,[428],[140],True
True,2024-07-11 15:41:11.664903,False,Sensor contact not supported,139,[428],[140],True
True,2024-07-11 15:41:12.085545,False,Sensor contact not supported,140,[420],[142],True
True,2024-07-11 15:41:12.520047,False,Sensor contact not supported,141,[420],[142],True
True,2024-07-11 15:41:12.940003,False,Sensor contact not supported,141,[420],[142],True
True,2024-07-11 15:41:13.360186,False,Sensor contact not supported,141,[420],[142],True
True,2024-07-11 15:41:13.779550,False,Sensor contact not supported,142,[420],[142],True
True,2024-07-11 15:41:14.199659,False,Sensor contact not supported,142,[420],[142],True
True,2024-07-11 15:41:14.621019,False,Sensor contact not supported,143,[413],[145],True
True,2024-07-11 15:41:15.040314,False,Sensor contact not supported,142,[420],[142],True
True,2024-07-11 15:41:15.489960,False,Sensor contact not supported,143,[413],[145],True
True,2024-07-11 15:41:15.910182,False,Sensor contact not supported,143,[420],[142],True
True,2024-07-11 15:41:16.284563,False,Sensor contact not supported,143,[413],[145],True
True,2024-07-11 15:41:16.735392,False,Sensor contact not supported,144,[413],[145],True
True,2024-07-11 15:41:17.110482,False,Sensor contact not supported,144,[413],[145],True
True,2024-07-11 15:41:17.560414,False,Sensor contact not supported,145,[405],[148],True
True,2024-07-11 15:41:17.935380,False,Sensor contact not supported,144,[420],[142],True
True,2024-07-11 15:41:18.354762,False,Sensor contact not supported,144,[413],[145],True
True,2024-07-11 15:41:18.775250,False,Sensor contact not supported,144,[420],[142],True
True,2024-07-11 15:41:19.194566,False,Sensor contact not supported,143,[420],[142],True
True,2024-07-11 15:41:19.629946,False,Sensor contact not supported,142,[428],[140],True
True,2024-07-11 15:41:20.064992,False,Sensor contact not supported,141,[428],[140],True
True,2024-07-11 15:41:20.515271,False,Sensor contact not supported,140,[436],[137],True
True,2024-07-11 15:41:20.934972,False,Sensor contact not supported,139,[436],[137],True
True,2024-07-11 15:41:21.369485,False,Sensor contact not supported,138,[444],[135],True
True,2024-07-11 15:41:21.864557,False,Sensor contact not supported,137,[444],[135],True
True,2024-07-11 15:41:22.314771,False,Sensor contact not supported,136,[444],[135],True
True,2024-07-11 15:41:22.765402,False,Sensor contact not supported,134,[459],[130],True
True,2024-07-11 15:41:23.185371,False,Sensor contact not supported,133,[452],[132],True
True,2024-07-11 15:41:23.649817,False,Sensor contact not supported,132,[459],[130],True
True,2024-07-11 15:41:24.115155,False,Sensor contact not supported,131,[467],[128],True
True,2024-07-11 15:41:24.579868,False,Sensor contact not supported,130,[467],[128],True
True,2024-07-11 15:41:25.075039,False,Sensor contact not supported,129,[475],[126],True
True,2024-07-11 15:41:25.539860,False,Sensor contact not supported,128,[475],[126],True
True,2024-07-11 15:41:26.020426,False,Sensor contact not supported,126,[483],[124],True
True,2024-07-11 15:41:26.515218,False,Sensor contact not supported,125,[491],[122],True
True,2024-07-11 15:41:27.054538,False,Sensor contact not supported,124,[491],[122],True
True,2024-07-11 15:41:27.550196,False,Sensor contact not supported,123,[500],[120],True
True,2024-07-11 15:41:28.044746,False,Sensor contact not supported,121,[506],[118],True
True,2024-07-11 15:41:28.509891,False,Sensor contact not supported,121,[500],[120],True
True,2024-07-11 15:41:29.050409,False,Sensor contact not supported,120,[500],[120],True
True,2024-07-11 15:41:29.544496,False,Sensor contact not supported,121,[491],[122],True
True,2024-07-11 15:41:29.980213,False,Sensor contact not supported,122,[483],[124],True
True,2024-07-11 15:41:30.520292,False,Sensor contact not supported,122,[483],[124],True
True,2024-07-11 15:41:30.955463,False,Sensor contact not supported,123,[483],[124],True
True,2024-07-11 15:41:31.434849,False,Sensor contact not supported,123,[475],[126],True
True,2024-07-11 15:41:31.899968,False,Sensor contact not supported,124,[475],[126],True
True,2024-07-11 15:41:32.380390,False,Sensor contact not supported,125,[467],[128],True
True,2024-07-11 15:41:32.845018,False,Sensor contact not supported,126,[467],[128],True
True,2024-07-11 15:41:33.309904,False,Sensor contact not supported,127,[467],[128],True
True,2024-07-11 15:41:33.775302,False,Sensor contact not supported,128,[459],[130],True
True,2024-07-11 15:41:34.240417,False,Sensor contact not supported,128,[459],[130],True
True,2024-07-11 15:41:34.735210,False,Sensor contact not supported,129,[452],[132],True
True,2024-07-11 15:41:35.184715,False,Sensor contact not supported,130,[452],[132],True
True,2024-07-11 15:41:35.620061,False,Sensor contact not supported,131,[452],[132],True
True,2024-07-11 15:41:36.039915,False,Sensor contact not supported,131,[452],[132],True
True,2024-07-11 15:41:36.505246,False,Sensor contact not supported,132,[444],[135],True
True,2024-07-11 15:41:36.940642,False,Sensor contact not supported,132,[452],[132],True
True,2024-07-11 15:41:37.450168,False,Sensor contact not supported,134,[436],[137],True
True,2024-07-11 15:41:37.840120,False,Sensor contact not supported,134,[444],[135],True
True,2024-07-11 15:41:38.275388,False,Sensor contact not supported,135,[436],[137],True
True,2024-07-11 15:41:38.710402,False,Sensor contact not supported,135,[444],[135],True
True,2024-07-11 15:41:39.145216,False,Sensor contact not supported,135,[436],[137],True
True,2024-07-11 15:41:39.580270,False,Sensor contact not supported,136,[436],[137],True
True,2024-07-11 15:41:40.030000,False,Sensor contact not supported,137,[428],[140],True
True,2024-07-11 15:41:40.450378,False,Sensor contact not supported,137,[436],[137],True
True,2024-07-11 15:41:40.885216,False,Sensor contact not supported,138,[428],[140],True
True,2024-07-11 15:41:41.320054,False,Sensor contact not supported,138,[428],[140],True
True,2024-07-11 15:41:41.740022,False,Sensor contact not supported,139,[428],[140],True
True,2024-07-11 15:41:42.174577,False,Sensor contact not supported,139,[428],[140],True
True,2024-07-11 15:41:42.595465,False,Sensor contact not supported,140,[420],[142],True
True,2024-07-11 15:41:43.015281,False,Sensor contact not supported,140,[428],[140],True
True,2024-07-11 15:41:43.449965,False,Sensor contact not supported,140,[420],[142],True
True,2024-07-11 15:41:43.869617,False,Sensor contact not supported,141,[420],[142],True
True,2024-07-11 15:41:44.290288,False,Sensor contact not supported,141,[420],[142],True
True,2024-07-11 15:41:44.710488,False,Sensor contact not supported,141,[420],[142],True
True,2024-07-11 15:41:45.175276,False,Sensor contact not supported,142,[420],[142],True
True,2024-07-11 15:41:45.550020,False,Sensor contact not supported,142,[413],[145],True
True,2024-07-11 15:41:45.970188,False,Sensor contact not supported,142,[420],[142],True
True,2024-07-11 15:41:46.389766,False,Sensor contact not supported,143,[413],[145],True
True,2024-07-11 15:41:46.809550,False,Sensor contact not supported,143,[420],[142],True
True,2024-07-11 15:41:47.260185,False,Sensor contact not supported,143,[413],[145],True
True,2024-07-11 15:41:47.635009,False,Sensor contact not supported,144,[413],[145],True
True,2024-07-11 15:41:48.084893,False,Sensor contact not supported,144,[413],[145],True
True,2024-07-11 15:41:48.460336,False,Sensor contact not supported,144,[413],[145],True
True,2024-07-11 15:41:48.879972,False,Sensor contact not supported,144,[413],[145],True
True,2024-07-11 15:41:49.300047,False,Sensor contact not supported,144,[413],[145],True
True,2024-07-11 15:41:49.749845,False,Sensor contact not supported,144,[420],[142],True
True,2024-07-11 15:41:50.139743,False,Sensor contact not supported,143,[420],[142],True
True,2024-07-11 15:41:50.559512,False,Sensor contact not supported,142,[428],[140],True
True,2024-07-11 15:41:50.995223,False,Sensor contact not supported,141,[428],[140],True
True,2024-07-11 15:41:51.430437,False,Sensor contact not supported,141,[428],[140],True
True,2024-07-11 15:41:51.880191,False,Sensor contact not supported,140,[436],[137],True
True,2024-07-11 15:41:52.299459,False,Sensor contact not supported,139,[436],[137],True
True,2024-07-11 15:41:52.795346,False,Sensor contact not supported,137,[444],[135],True
True,2024-07-11 15:41:53.245151,False,Sensor contact not supported,136,[452],[132],True
True,2024-07-11 15:41:53.695177,False,Sensor contact not supported,135,[452],[132],True
True,2024-07-11 15:41:54.144899,False,Sensor contact not supported,134,[452],[132],True
True,2024-07-11 15:41:54.564962,False,Sensor contact not supported,133,[459],[130],True
True,2024-07-11 15:41:55.029621,False,Sensor contact not supported,132,[459],[130],True
True,2024-07-11 15:41:55.494857,False,Sensor contact not supported,131,[467],[128],True
True,2024-07-11 15:41:55.960171,False,Sensor contact not supported,129,[475],[126],True
True,2024-07-11 15:41:56.454694,False,Sensor contact not supported,128,[475],[126],True
True,2024-07-11 15:41:56.934577,False,Sensor contact not supported,127,[483],[124],True
True,2024-07-11 15:41:57.415257,False,Sensor contact not supported,126,[483],[124],True
True,2024-07-11 15:41:57.985177,False,Sensor contact not supported,124,[491],[122],True
True,2024-07-11 15:41:58.405533,False,Sensor contact not supported,123,[500],[120],True
True,2024-07-11 15:41:58.944833,False,Sensor contact not supported,122,[500],[120],True
True,2024-07-11 15:41:59.410592,False,Sensor contact not supported,121,[506],[118],True
True,2024-07-11 15:41:59.920193,False,Sensor contact not supported,120,[500],[120],True
True,2024-07-11 15:42:00.400790,False,Sensor contact not supported,121,[491],[122],True
True,2024-07-11 15:42:00.939670,False,Sensor contact not supported,121,[491],[122],True
True,2024-07-11 15:42:01.389983,False,Sensor contact not supported,122,[483],[124],True
True,2024-07-11 15:42:01.870630,False,Sensor contact not supported,122,[483],[124],True
True,2024-07-11 15:42:02.335153,False,Sensor contact not supported,123,[475],[126],True
True,2024-07-11 15:42:02.815352,False,Sensor contact not supported,124,[475],[126],True
True,2024-07-11 15:42:03.294819,False,Sensor contact not supported,125,[467],[128],True
True,2024-07-11 15:42:03.760347,False,Sensor contact not supported,126,[467],[128],True
True,2024-07-11 15:42:04.224496,False,Sensor contact not supported,126,[467],[128],True
True,2024-07-11 15:42:04.690196,False,Sensor contact not supported,128,[459],[130],True
True,2024-07-11 15:42:05.184790,False,Sensor contact not supported,128,[459],[130],True
True,2024-07-11 15:42:05.605960,False,Sensor contact not supported,129,[452],[132],True
True,2024-07-11 15:42:06.100179,False,Sensor contact not supported,130,[459],[130],True
True,2024-07-11 15:42:06.520274,False,Sensor contact not supported,130,[452],[132],True
True,2024-07-11 15:42:07.014480,False,Sensor contact not supported,132,[444],[135],True
True,2024-07-11 15:42:07.465284,False,Sensor contact not supported,132,[452],[132],True
True,2024-07-11 15:42:07.855294,False,Sensor contact not supported,133,[444],[135],True
True,2024-07-11 15:42:08.350110,False,Sensor contact not supported,133,[444],[135],True
True,2024-07-11 15:42:08.800255,False,Sensor contact not supported,133,[444],[135],True
True,2024-07-11 15:42:09.190415,False,Sensor contact not supported,134,[436],[137],True
True,2024-07-11 15:42:09.639922,False,Sensor contact not supported,135,[436],[137],True
True,2024-07-11 15:42:10.074578,False,Sensor contact not supported,136,[436],[137],True
True,2024-07-11 15:42:10.510192,False,Sensor contact not supported,136,[436],[137],True
True,2024-07-11 15:42:10.930446,False,Sensor contact not supported,136,[436],[137],True
True,2024-07-11 15:42:11.379838,False,Sensor contact not supported,137,[428],[140],True
True,2024-07-11 15:42:11.800346,False,Sensor contact not supported,138,[428],[140],True
True,2024-07-11 15:42:12.250983,False,Sensor contact not supported,138,[436],[137],True
True,2024-07-11 15:42:12.670501,False,Sensor contact not supported,138,[428],[140],True
True,2024-07-11 15:42:13.090937,False,Sensor contact not supported,139,[420],[142],True
True,2024-07-11 15:42:13.510917,False,Sensor contact not supported,139,[428],[140],True
True,2024-07-11 15:42:13.945948,False,Sensor contact not supported,140,[420],[142],True
True,2024-07-11 15:42:14.365718,False,Sensor contact not supported,140,[428],[140],True
True,2024-07-11 15:42:14.785924,False,Sensor contact not supported,141,[420],[142],True
True,2024-07-11 15:42:15.235956,False,Sensor contact not supported,141,[420],[142],True
True,2024-07-11 15:42:15.640967,False,Sensor contact not supported,141,[420],[142],True
True,2024-07-11 15:42:16.060993,False,Sensor contact not supported,142,[420],[142],True
True,2024-07-11 15:42:16.481030,False,Sensor contact not supported,142,[413],[145],True
True,2024-07-11 15:42:16.945917,False,Sensor contact not supported,142,[420],[142],True
True,2024-07-11 15:42:17.350820,False,Sensor contact not supported,143,[413],[145],True
True,2024-07-11 15:42:17.725926,False,Sensor contact not supported,143,[413],[145],True
True,2024-07-11 15:42:18.145937,False,Sensor contact not supported,143,[420],[142],True
True,2024-07-11 15:42:18.595969,False,Sensor contact not supported,143,[413],[145],True
True,2024-07-11 15:42:18.970991,False,Sensor contact not supported,144,[413],[145],True
True,2024-07-11 15:42:19.421602,False,Sensor contact not supported,145,[405],[148],True
True,2024-07-11 15:42:19.840868,False,Sensor contact not supported,145,[413],[145],True
True,2024-07-11 15:42:20.231001,False,Sensor contact not supported,144,[420],[142],True
True,2024-07-11 15:42:20.680460,False,Sensor contact not supported,143,[420],[142],True
True,2024-07-11 15:42:21.055923,False,Sensor contact not supported,143,[420],[142],True
True,2024-07-11 15:42:21.490673,False,Sensor contact not supported,143,[420],[142],True
True,2024-07-11 15:42:21.910928,False,Sensor contact not supported,142,[428],[140],True
True,2024-07-11 15:42:22.345883,False,Sensor contact not supported,140,[436],[137],True
True,2024-07-11 15:42:22.781512,False,Sensor contact not supported,139,[436],[137],True
True,2024-07-11 15:42:23.274700,False,Sensor contact not supported,139,[436],[137],True
True,2024-07-11 15:42:23.665926,False,Sensor contact not supported,137,[444],[135],True
True,2024-07-11 15:42:24.160814,False,Sensor contact not supported,136,[444],[135],True
True,2024-07-11 15:42:24.610963,False,Sensor contact not supported,135,[452],[132],True
True,2024-07-11 15:42:25.060888,False,Sensor contact not supported,134,[452],[132],True
True,2024-07-11 15:42:25.480777,False,Sensor contact not supported,133,[459],[130],True
True,2024-07-11 15:42:26.006027,False,Sensor contact not supported,131,[467],[128],True
True,2024-07-11 15:42:26.456638,False,Sensor contact not supported,130,[467],[128],True
True,2024-07-11 15:42:26.890742,False,Sensor contact not supported,129,[467],[128],True
True,2024-07-11 15:42:27.370316,False,Sensor contact not supported,128,[483],[124],True
True,2024-07-11 15:42:27.850417,False,Sensor contact not supported,127,[475],[126],True
True,2024-07-11 15:42:28.330289,False,Sensor contact not supported,125,[491],[122],True
True,2024-07-11 15:42:28.870625,False,Sensor contact not supported,125,[483],[124],True
True,2024-07-11 15:42:29.365691,False,Sensor contact not supported,123,[500],[120],True
True,2024-07-11 15:42:29.860746,False,Sensor contact not supported,122,[500],[120],True
True,2024-07-11 15:42:30.340985,False,Sensor contact not supported,121,[506],[118],True
True,2024-07-11 15:42:31.112063,False,Sensor contact not supported,120,[506],[118],True
True,2024-07-11 15:42:31.375938,False,Sensor contact not supported,120,[500],[120],True
